symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
BTCUSDT,LONG,1d,2023-03-13 00:00:00+00:00,21986.2,20175.25,23797.15,25608.1,27419.05,672,2023-03-17 00:00:00+00:00,4.0,TP1+TP2+TP3,0.04134834930451633,0.0034057633048463977,8.269669860903265e-05,9.802263348084144e-05,0.0076629674359043895,-5.679508468671638e-05,0.007425453019127799,0.1795828163403066,2.1802610323980494,True,True,True,True,2023
BNBUSDT,LONG,1d,2023-03-13 00:00:00+00:00,288.04,268.231,307.84900000000005,327.658,347.46700000000004,672,2023-03-27 00:00:00+00:00,14.0,TP1+TP2+STOP,0.04952274533434072,0.003405763304846398,9.904549066868145e-05,0.00010755989893079743,0.004257204131057995,0.0006723981114493786,0.004722996852907895,0.09537025504183451,1.3867660286864547,True,True,False,True,2023
ETHUSDT,LONG,1d,2023-03-13 00:00:00+00:00,1579.26,1437.121,1721.399,1863.538,2005.6770000000001,672,2023-04-10 00:00:00+00:00,28.0,TP1+TP2+MAX_HOLD,0.03784032360444162,0.0034057633048463986,7.568064720888324e-05,8.746429017137387e-05,0.0058918214812453094,-0.0001689513688297167,0.005559725175035336,0.14692594157368008,1.6324461441944162,True,True,False,True,2023
BTCUSDT,LONG,1d,2023-03-20 00:00:00+00:00,27955.8,25456.309999999998,30455.29,32954.78,35454.270000000004,672,2023-04-17 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.038816188132715694,0.0034705025102426553,7.763237626543139e-05,8.422204617248185e-05,0.0032948349535252323,-0.0001352930460961877,0.0029976874849911316,0.07722776576468032,0.8637617970723022,True,False,False,True,2023
BTCUSDT,LONG,1d,2023-04-17 00:00:00+00:00,30286.6,28501.69,32071.51,33856.42,35641.33,672,2023-04-20 00:00:00+00:00,3.0,STOP,0.059578386029957596,0.0035111916494004482,0.0001191567720599152,0.0001121343887611143,-0.0035111916494004482,-4.160584375186939e-05,-0.003784088653973347,-0.06351445391740902,-1.0777220476186473,False,False,False,True,2023
ETHUSDT,LONG,1d,2023-04-10 00:00:00+00:00,1857.84,1708.3899999999999,2007.29,2156.74,2306.19,672,2023-04-21 00:00:00+00:00,11.0,TP1+STOP,0.043116989433754034,0.0034684548028218487,8.623397886750807e-05,8.7968206268919e-05,0.0008671137007054622,-9.657135259015605e-05,0.000596340162978879,0.013830746784747348,0.1719325166047173,True,False,False,True,2023
BNBUSDT,LONG,1d,2023-04-03 00:00:00+00:00,313.57,287.367,339.77299999999997,365.976,392.179,672,2023-05-01 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.04145762612329162,0.0034643434553962723,8.291525224658324e-05,8.926425691182433e-05,0.0031745023326205466,0.0004738891824836432,0.0034762120059457823,0.08384976012875918,1.0034259162529116,True,False,False,True,2023
BNBUSDT,LONG,1d,2023-05-01 00:00:00+00:00,336.85,310.712,362.98800000000006,389.12600000000003,415.26400000000007,672,2023-05-08 00:00:00+00:00,7.0,SIGNAL_INVALID,0.044977355664735166,0.00349003450308698,8.995471132947033e-05,8.57140082987089e-05,-0.0021203515153807163,0.00040562316505869314,-0.0018903970699502024,-0.04202997357251001,-0.5416556966064725,False,False,False,True,2023
BTCUSDT,LONG,1d,2023-04-24 00:00:00+00:00,27575.9,25767.24,29384.56,31193.22,33001.880000000005,672,2023-05-08 00:00:00+00:00,14.0,TP1+STOP,0.052994416732162083,0.003475820617524442,0.00010598883346432417,0.00010772674377308639,0.0008689551543811105,-0.00010251786491056355,0.0005527217122331365,0.01042981027655489,0.15901905565736513,True,False,False,True,2023
ETHUSDT,LONG,1d,2023-04-24 00:00:00+00:00,1861.3,1703.029,2019.571,2177.8419999999996,2336.113,672,2023-05-08 00:00:00+00:00,14.0,TP1+STOP,0.04087637606003782,0.0034758206175244423,8.175275212007564e-05,8.349066242883786e-05,0.0008689551543811106,-0.00010235866915708235,0.0006013530706751146,0.0147115064650513,0.17301038714230652,True,False,False,True,2023
SOLUSDT,LONG,1d,2023-05-15 00:00:00+00:00,20.915,18.3802,23.4498,25.9846,28.519399999999997,672,2023-05-22 00:00:00+00:00,7.0,SIGNAL_INVALID,0.02868647468877296,0.0034766663180062977,5.737294937754592e-05,5.3776681788066475e-05,-0.0017981337947397251,-3.781288479635223e-05,-0.0019470963107016898,-0.06787506418360029,-0.5600469336436799,False,False,False,True,2023
BNBUSDT,LONG,1d,2023-05-15 00:00:00+00:00,311.91,293.237,330.583,349.256,367.929,672,2023-05-22 00:00:00+00:00,7.0,SIGNAL_INVALID,0.05807352815559066,0.0034766663180062977,0.00011614705631118132,0.0001140766589751223,-0.001035198668029509,2.232379744154433e-05,-0.0012430985858742684,-0.021405597788785233,-0.35755475854442254,False,False,False,True,2023
BNBUSDT,LONG,1d,2023-05-29 00:00:00+00:00,314.36,301.047,327.673,340.986,354.299,672,2023-06-05 00:00:00+00:00,7.0,STOP,0.08215147115169537,0.003479076649200024,0.00016430294230339074,0.0001573447890049907,-0.003479076649200024,-9.876674563742735e-05,-0.003899491126145832,-0.04746708819060945,-1.120840820521295,False,False,False,True,2023
SOLUSDT,LONG,1d,2023-06-05 00:00:00+00:00,21.814,20.1352,23.4928,25.1716,26.8504,672,2023-06-05 00:00:00+00:00,0.0,STOP,0.044993271518882064,0.0034626709556202055,8.998654303776413e-05,8.306120112652373e-05,-0.0034626709556202055,-1.237366531442768e-05,-0.003648092365098921,-0.08108084257816077,-1.053548665713605,False,False,False,True,2023
BTCUSDT,LONG,1d,2023-05-15 00:00:00+00:00,26901.9,24662.74,29141.06,31380.22,33619.380000000005,672,2023-06-12 00:00:00+00:00,28.0,MAX_HOLD,0.041769650056437964,0.0034766663180062977,8.353930011287593e-05,8.045912243836366e-05,-0.0015400888372561373,-0.00021894105565101104,-0.0019230283154583877,-0.046038889788639514,-0.5531242114029374,False,False,False,True,2023
ETHUSDT,LONG,1d,2023-05-15 00:00:00+00:00,1798.26,1640.17,1956.35,2114.44,2272.5299999999997,672,2023-06-12 00:00:00+00:00,28.0,MAX_HOLD,0.03954677698158016,0.0034766663180062973,7.909355396316033e-05,7.705008610137813e-05,-0.0010217339308910924,-0.00016224182315601756,-0.0013401193941116486,-0.03388694342236386,-0.38546103408628046,False,False,False,True,2023
ETHUSDT,LONG,1d,2023-06-12 00:00:00+00:00,1751.8,1627.978,1875.6219999999998,1999.444,2123.2659999999996,672,2023-06-14 00:00:00+00:00,2.0,STOP,0.04849364553716229,0.003427663076665432,9.698729107432458e-05,9.013196492099371e-05,-0.003427663076665432,-2.4397799769797484e-05,-0.0036391801324305475,-0.07504447422171474,-1.0617088234853258,False,False,False,True,2023
