symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,initial_notional,initial_risk_cash,exit_time,holding_days,exit_reason,entry_fee,exit_fees,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,test_year,selected_candidate
ETHUSDT,LONG,1d,2021-09-13 00:00:00+00:00,3404.3,2903.165,3905.4350000000004,4406.570000000001,4907.705,672,0.03709801182267177,0.005461067518947985,2021-09-21 00:00:00+00:00,8.0,STOP,7.419602364534354e-05,6.327388860744758e-05,-0.005598537431200773,-0.1509120612166965,-1.0251727179302976,False,False,False,True,2021,TOP2
BNBUSDT,LONG,1d,2021-09-20 00:00:00+00:00,408.5,344.64,472.36,536.22,600.0799999999999,672,0.034818144300252506,0.005443051884979499,2021-09-21 00:00:00+00:00,1.0,STOP,6.963628860050501e-05,5.8750184830546015e-05,-0.005571438358410552,-0.16001537331701354,-1.0235872220482307,False,False,False,True,2021,TOP2
SOLUSDT,LONG,1d,2021-10-04 00:00:00+00:00,172.99,136.18200000000002,209.798,246.60600000000002,283.41400000000004,672,0.025273309345825938,0.005377536102671604,2021-11-01 00:00:00+00:00,28.0,TP1+MAX_HOLD,5.054661869165188e-05,5.9708942076322244e-05,0.004470906131567209,0.1769022833689807,0.8314042056074762,True,False,False,True,2021,TOP2
ETHUSDT,LONG,1d,2021-10-04 00:00:00+00:00,3417.73,2908.995,3926.465,4435.2,4943.9349999999995,672,0.036126797771302975,0.005377536102671605,2021-11-01 00:00:00+00:00,28.0,TP1+TP2+MAX_HOLD,7.225359554260595e-05,8.951351135159802e-05,0.008468190797601829,0.23440192101189955,1.5747343459758012,True,True,False,True,2021,TOP2
BTCUSDT,LONG,1d,2021-10-18 00:00:00+00:00,61528.32,55729.9,67326.74,73125.16,78923.58,672,0.05720666082857642,0.005391147463178485,2021-11-15 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00011441332165715285,0.0001226746195130496,0.0038935609867781704,0.06806132241218353,0.7222137797882874,True,False,False,True,2021,TOP2
ETHUSDT,LONG,1d,2021-11-01 00:00:00+00:00,4287.48,3804.9459999999995,4770.013999999999,5252.548,5735.081999999999,672,0.04834157132203384,0.005440597221749438,2021-11-16 00:00:00+00:00,15.0,TP1+STOP,9.668314264406768e-05,9.940344125494239e-05,0.001164062721538346,0.024079952093070924,0.21395862882200983,True,False,False,True,2021,TOP2
BTCUSDT,LONG,1d,2021-11-15 00:00:00+00:00,65519.11,59775.425,71262.795,77006.48,82750.16500000001,672,0.06286919940664687,0.005511382520213818,2021-11-16 00:00:00+00:00,1.0,STOP,0.00012573839881329374,0.0001147156337728661,-0.005751836552799981,-0.09148894223380019,-1.0436286234360004,False,False,False,True,2021,TOP2
BNBUSDT,LONG,1d,2021-11-15 00:00:00+00:00,650.7,575.6490000000001,725.751,800.802,875.853,672,0.04778426144759077,0.005511382520213818,2021-11-16 00:00:00+00:00,1.0,STOP,9.556852289518154e-05,8.454575785475391e-05,-0.005691496800963757,-0.11910818810511753,-1.0326804173162256,False,False,False,True,2021,TOP2
SOLUSDT,LONG,1d,2021-11-01 00:00:00+00:00,202.53,170.234,234.826,267.12199999999996,299.418,672,0.03411828571095226,0.005440597221749439,2021-11-18 00:00:00+00:00,17.0,TP1+STOP,6.823657142190452e-05,7.095687003277925e-05,0.0012209558639826774,0.035785967510986054,0.2244157790438447,True,False,False,True,2021,TOP2
SOLUSDT,LONG,1d,2021-11-22 00:00:00+00:00,230.56,189.62,271.5,312.44,353.38,672,0.030503346033528066,0.005416407818410128,2021-11-26 00:00:00+00:00,4.0,STOP,6.1006692067056134e-05,5.017387643023588e-05,-0.005527588386907417,-0.18121252602359464,-1.0205266243282847,False,False,False,True,2021,TOP2
BNBUSDT,LONG,1d,2021-11-22 00:00:00+00:00,584.0,502.14,665.86,747.72,829.5799999999999,672,0.03864136533046071,0.005416407818410128,2021-12-04 00:00:00+00:00,12.0,STOP,7.728273066092142e-05,6.644991502410118e-05,-0.005560140464095145,-0.1438908904109588,-1.0265365257757137,False,False,False,True,2021,TOP2
SOLUSDT,LONG,1d,2021-11-29 00:00:00+00:00,200.71,160.591,240.829,280.948,321.067,672,0.027002713154065622,0.005397448303661794,2021-12-04 00:00:00+00:00,5.0,TP1+STOP,5.400542630813125e-05,5.670415045996215e-05,0.0012386524991473578,0.045871408998056994,0.22948853411102024,True,False,False,True,2021,TOP2
ETHUSDT,LONG,1d,2021-11-29 00:00:00+00:00,4294.77,3725.0160000000005,4864.524,5434.278,6004.032,672,0.040685627571052714,0.005397448303661794,2021-12-04 00:00:00+00:00,5.0,STOP,8.137125514210543e-05,7.057635853478184e-05,-0.005549395917338683,-0.1363969600234704,-1.0281517497025034,False,False,False,True,2021,TOP2
SOLUSDT,LONG,1d,2021-12-13 00:00:00+00:00,172.83,132.912,212.74800000000002,252.66600000000003,292.58400000000006,672,0.023117670560759515,0.005339415457064158,2021-12-20 00:00:00+00:00,7.0,EARLY_RISK_OFF,4.623534112151903e-05,4.812670177493071e-05,0.0008513182838093855,0.03682543539894687,0.159440352723082,False,False,False,True,2021,TOP2
BNBUSDT,LONG,1d,2021-12-13 00:00:00+00:00,570.3,481.95,658.65,746.9999999999999,835.3499999999999,672,0.03446597210145659,0.005339415457064157,2021-12-20 00:00:00+00:00,7.0,EARLY_RISK_OFF,6.893194420291318e-05,6.403672459881362e-05,-0.0025805784708515123,-0.07487322461862182,-0.4833073005093383,False,False,False,True,2021,TOP2
SOLUSDT,LONG,1d,2021-12-27 00:00:00+00:00,197.85,169.029,226.671,255.49200000000002,284.313,672,0.0365945899705115,0.0053307691561289465,2021-12-30 00:00:00+00:00,3.0,STOP,7.3189179941023e-05,6.252764162876511e-05,-0.005466485977698729,-0.149379620924943,-1.025459144373893,False,False,False,True,2021,TOP2
BNBUSDT,LONG,1d,2021-12-27 00:00:00+00:00,546.5,490.11,602.89,659.28,715.6699999999998,672,0.05166280091903652,0.005330769156128946,2021-12-31 00:00:00+00:00,4.0,END_OF_DATA,0.00010332560183807305,9.668931890208701e-05,-0.003518156388733178,-0.06809844464775855,-0.6599716261748547,False,False,False,True,2021,TOP2
BNBUSDT,LONG,1d,2023-01-16 00:00:00+00:00,302.2,284.74,319.65999999999997,337.12,354.58,672,0.08654066437571602,0.005,2023-01-18 00:00:00+00:00,2.0,STOP,0.00017308132875143203,0.00016308132875143206,-0.0053361626575028605,-0.061660754467240134,-1.0672325315005722,False,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-01-23 00:00:00+00:00,1627.43,1502.0,1752.8600000000001,1878.2900000000002,2003.7200000000003,672,0.06452785493128835,0.004973319186712486,2023-02-06 00:00:00+00:00,14.0,EARLY_RISK_OFF,0.0001290557098625767,0.00012918100435855063,-0.00019558946623416068,-0.0030310858224317483,-0.039327752531293135,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-01-30 00:00:00+00:00,23743.37,21934.403,25552.337,27361.304,29170.271,672,0.06531322574866724,0.004976103646739674,2023-02-06 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00013062645149733448,0.0001261676272495327,-0.0024862062026477505,-0.03806589207850422,-0.4996291032395807,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-02-20 00:00:00+00:00,24272.51,22560.677999999996,25984.342,27696.174,29408.006,672,0.07032785351116001,0.004959910208368077,2023-03-03 00:00:00+00:00,11.0,STOP,0.00014065570702232003,0.00013073588660558386,-0.005231301801995992,-0.07438449406344899,-1.0547170376532298,False,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-02-27 00:00:00+00:00,1641.37,1493.281,1789.4589999999998,1937.5479999999998,2085.6369999999997,672,0.05485099105846955,0.004948810088436912,2023-03-09 00:00:00+00:00,10.0,STOP,0.0001097019821169391,9.980436194006529e-05,-0.005158316432493911,-0.09404235608059108,-1.042334690625231,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-03-06 00:00:00+00:00,22430.24,20443.348,24417.132,26404.024,28390.916000000005,672,0.05554662340969851,0.004920372750346972,2023-03-09 00:00:00+00:00,3.0,STOP,0.00011109324681939702,0.00010125250131870307,-0.005132718498485073,-0.0924037895269957,-1.0431564352768044,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-03-13 00:00:00+00:00,21998.05,20228.999,23767.101,25536.152,27305.203,672,0.06071110841990836,0.004882298524703202,2023-03-17 00:00:00+00:00,4.0,TP1+TP2+TP3,0.00012142221683981672,0.00014339256020098114,0.010720356903541412,0.17657982505267517,2.1957602242671364,True,True,True,True,2023,TOP1
BTCUSDT,LONG,1d,2023-03-20 00:00:00+00:00,27972.87,25522.556,30423.183999999997,32873.498,35323.812,672,0.05634840991105481,0.0049359003092209084,2023-04-17 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00011269681982210962,0.0001222104892082379,0.004521927384033785,0.08024942303024318,0.9161302094343827,True,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-04-17 00:00:00+00:00,30304.66,28594.283,32015.037,33725.414,35435.791,672,0.08907401572433515,0.005027284509792924,2023-04-19 00:00:00+00:00,2.0,STOP,0.00017814803144867032,0.00016809346242908446,-0.005373526003670683,-0.060326526877384594,-1.068872468467479,False,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-03-27 00:00:00+00:00,1773.88,1584.4260000000002,1963.334,2152.788,2342.242,672,0.04620968240806112,0.004935288278201913,2023-04-24 00:00:00+00:00,28.0,TP1+MAX_HOLD,9.241936481612224e-05,9.833069678412573e-05,0.002764915922401498,0.059834125194488844,0.5602339248577485,True,False,False,True,2023,TOP1
BNBUSDT,LONG,1d,2023-04-03 00:00:00+00:00,313.8,287.74,339.86,365.92,391.98,672,0.059479502952099535,0.004939566115142492,2023-05-01 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00011895900590419907,0.00012816714565376248,0.004356943723223736,0.0732511790949649,0.8820498848810431,True,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-04-24 00:00:00+00:00,27590.59,25838.522,29342.658,31094.726,32846.794,672,0.07815183103729277,0.004962826902282533,2023-05-08 00:00:00+00:00,14.0,TP1+STOP,0.00015630366207458556,0.0001587850755257268,0.0009256179879703069,0.011843842628954108,0.18651023019654206,True,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-05-01 00:00:00+00:00,1870.08,1702.2269999999999,2037.933,2205.786,2373.639,672,0.05559351306146792,0.004989913772622871,2023-05-29 00:00:00+00:00,28.0,MAX_HOLD,0.00011118702612293584,0.00011347964019682595,0.0009216403706252957,0.01657819986310756,0.18470066069715863,False,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-05-29 00:00:00+00:00,1908.64,1805.797,2011.4830000000002,2114.326,2217.1690000000003,672,0.09258829607251785,0.004988923072442137,2023-06-05 00:00:00+00:00,7.0,STOP,0.0001851765921450357,0.00017519874600015144,-0.0053492984105873295,-0.05777510373878792,-1.0722350962146194,False,False,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-06-05 00:00:00+00:00,21.83,20.179,23.480999999999998,25.131999999999998,26.782999999999998,672,0.0657501558213224,0.004972675550206289,2023-06-05 00:00:00+00:00,0.0,STOP,0.00013150031164264482,0.00012155496054223223,-0.0052257308223911695,-0.07947860742098035,-1.0508891580860094,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-05-15 00:00:00+00:00,26917.61,24736.319,29098.901,31280.192000000003,33461.483,672,0.06121721599392443,0.004960788208633808,2023-06-12 00:00:00+00:00,28.0,MAX_HOLD,0.00012243443198784885,0.00011792201327971745,-0.0024965657993332685,-0.040782086522540374,-0.503259904341052,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-06-12 00:00:00+00:00,25925.54,24147.277000000002,27703.803,29482.066000000003,31260.329000000005,672,0.07160003636744293,0.004911129930982271,2023-06-19 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00014320007273488586,0.00014548923771059112,0.0008558931774071527,0.011953809255274816,0.1742762234832517,False,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-07-03 00:00:00+00:00,1937.49,1800.098,2074.882,2212.274,2349.666,672,0.0693320430988917,0.004916499215708432,2023-07-10 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.0001386640861977834,0.00013331931850491763,-0.0029443672511355896,-0.042467625639358325,-0.598874752532901,False,False,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-07-10 00:00:00+00:00,21.32,18.577,24.063,26.806,29.549,672,0.03805775003113392,0.00489645442473735,2023-07-14 00:00:00+00:00,4.0,TP1+TP2+TP3,7.611550006226785e-05,9.814954497358594e-05,0.010842757410623186,0.28490274390243897,2.2144099526066356,True,True,True,True,2023,TOP1
BTCUSDT,LONG,1d,2023-06-26 00:00:00+00:00,30462.67,28355.804,32569.535999999996,34676.401999999995,36783.268,672,0.07107072512999345,0.004915409396869304,2023-07-24 00:00:00+00:00,28.0,MAX_HOLD,0.0001421414502599869,0.00014037337680048665,-0.001166551556810606,-0.016413953208960504,-0.23732541129811072,False,False,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-07-17 00:00:00+00:00,27.41,23.346,31.474,35.538000000000004,39.602000000000004,672,0.033395819440042405,0.004951499825039487,2023-07-24 00:00:00+00:00,7.0,STOP,6.679163888008481e-05,5.6888639230005837e-05,-0.005075180103149579,-0.15197052170740608,-1.024978346456693,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-07-24 00:00:00+00:00,30083.75,28606.211,31561.289,33038.828,34516.367,672,0.1004310796948244,0.0049325910852606875,2023-08-01 00:00:00+00:00,8.0,STOP,0.0002008621593896488,0.00019099697721912742,-0.00532445022186946,-0.05301596117505296,-1.0794428586994989,False,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-07-31 00:00:00+00:00,1861.79,1767.732,1955.848,2049.906,2143.964,672,0.09717480554094876,0.004909290446060275,2023-08-07 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00019434961108189753,0.00019106032698154755,-0.0020300519882384344,-0.020890723443567738,-0.41351230092070823,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-08-07 00:00:00+00:00,29088.43,27984.588,30192.272,31296.114,32399.956000000002,672,0.12878005685826788,0.004886920178316403,2023-08-15 00:00:00+00:00,8.0,TP1+STOP,0.00025756011371653575,0.00026000357380569396,0.0007041663570568528,0.005467976752268721,0.14409205212339807,True,False,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-08-14 00:00:00+00:00,24.22,21.983,26.456999999999997,28.694,30.930999999999997,672,0.05299798590838278,0.0048949832566908425,2023-08-17 00:00:00+00:00,3.0,STOP,0.00010599597181676557,9.620600530338389e-05,-0.00509718523381099,-0.09617696118909982,-1.0413080017881087,False,False,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-10-23 00:00:00+00:00,29.06,26.104,32.016,34.972,37.928,672,0.04782665586572472,0.004864955083932631,2023-10-31 00:00:00+00:00,8.0,TP1+TP2+TP3,9.565331173144944e-05,0.00011754560960914627,0.010732950017507825,0.22441355815554026,2.2061765899864687,True,True,True,True,2023,TOP1
SOLUSDT,LONG,1d,2023-11-06 00:00:00+00:00,41.16,34.893,47.42699999999999,53.693999999999996,59.961,672,0.03233297972086443,0.004923002524554355,2023-11-11 00:00:00+00:00,5.0,TP1+TP2+TP3,6.466595944172886e-05,8.681947080222346e-05,0.010925270250003349,0.3378986516034984,2.2192290569650557,True,True,True,True,2023,TOP1
SOLUSDT,LONG,1d,2023-11-13 00:00:00+00:00,56.27,47.06400000000001,65.476,74.682,83.888,672,0.03055213853743925,0.004998453658710958,2023-11-17 00:00:00+00:00,4.0,TP1+STOP,6.110427707487849e-05,6.360350390423398e-05,0.001124905633698632,0.03681921094721891,0.22505072778622737,True,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2023-10-30 00:00:00+00:00,34525.88,32198.010999999995,36853.748999999996,39181.618,41509.487,672,0.07258100833330991,0.004893693637580099,2023-11-27 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00014516201666661983,0.00015682144484840908,0.005527730629379609,0.0761594631476447,1.129562052460856,True,False,False,True,2023,TOP1
ETHUSDT,LONG,1d,2023-12-04 00:00:00+00:00,2192.96,2029.9250000000002,2355.995,2519.0299999999997,2682.0649999999996,672,0.06770309948223249,0.005033368061472058,2023-12-11 00:00:00+00:00,7.0,TP1+STOP,0.000135406198964465,0.00013792288299520103,0.0009850129334083397,0.014549007961841382,0.19569658355567643,True,False,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-11-20 00:00:00+00:00,61.1,48.18599999999999,74.01400000000001,86.92800000000001,99.84200000000001,672,0.02368682182424551,0.005006409444162139,2023-12-18 00:00:00+00:00,28.0,TP1+MAX_HOLD,4.737364364849102e-05,5.554656636041808e-05,0.003983541145954621,0.1681754173486087,0.7956882453151606,True,False,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-12-18 00:00:00+00:00,70.85,59.29299999999999,82.407,93.964,105.52099999999999,672,0.03106774285427302,0.005067747412375912,2023-12-23 00:00:00+00:00,5.0,TP1+TP2+TP3,6.213548570854604e-05,8.494034906423763e-05,0.011255355843073021,0.36228431192660565,2.2209780652418454,True,True,True,True,2023,TOP1
BTCUSDT,LONG,1d,2023-11-27 00:00:00+00:00,37447.42,34830.702,40064.138,42680.856,45297.574,672,0.07154601969808566,0.004999430069477026,2023-12-25 00:00:00+00:00,28.0,TP1+TP2+MAX_HOLD,0.00014309203939617132,0.00016118355259644695,0.008741481008145195,0.1221798367684609,1.748495505820649,True,True,False,True,2023,TOP1
SOLUSDT,LONG,1d,2023-12-25 00:00:00+00:00,112.45,96.10900000000001,128.791,145.132,161.473,672,0.03531110515410732,0.005131336321238483,2023-12-31 00:00:00+00:00,6.0,END_OF_DATA,7.062221030821464e-05,6.388342581193057e-05,-0.0035038978842621762,-0.09922934637616715,-0.6828431552536566,False,False,False,True,2023,TOP1
BTCUSDT,LONG,1d,2024-01-08 00:00:00+00:00,43929.01,40721.127,47136.893000000004,50344.776000000005,53552.659,672,0.06825897079070183,0.004984560134566863,2024-01-12 00:00:00+00:00,4.0,TP1+STOP,0.00013651794158140365,0.0001390102216486871,0.000970611870411637,0.01421955032676603,0.1947236755517604,True,False,False,True,2024,TOP1
SOLUSDT,LONG,1d,2024-01-01 00:00:00+00:00,101.72,81.507,121.93299999999999,142.146,162.35899999999998,672,0.02516202443971702,0.005,2024-01-23 00:00:00+00:00,22.0,STOP,5.0324048879434044e-05,4.0324048879434045e-05,-0.005090648097758868,-0.2023147267007471,-1.0181296195517737,False,False,False,True,2024,TOP1
BNBUSDT,LONG,1d,2024-01-22 00:00:00+00:00,318.7,289.23999999999995,348.16,377.62,407.08000000000004,672,0.05398337712368892,0.0049901170067897,2024-01-25 00:00:00+00:00,3.0,STOP,0.00010796675424737784,9.798652023379844e-05,-0.005196070281270876,-0.09625315343583317,-1.041272233536999,False,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-01-15 00:00:00+00:00,41732.35,37292.267,46172.433,50612.516,55052.599,672,0.04694630673418411,0.0049948181313354345,2024-02-12 00:00:00+00:00,28.0,TP1+MAX_HOLD,9.389261346836822e-05,0.00010747232120962326,0.006588488935949526,0.14034094254217652,1.3190648313331084,True,False,False,True,2024,TOP1
ETHUSDT,LONG,1d,2024-02-05 00:00:00+00:00,2289.79,2127.7560000000003,2451.8239999999996,2613.8579999999997,2775.8919999999994,672,0.07004418119365982,0.004956585038598933,2024-02-14 00:00:00+00:00,9.0,TP1+TP2+TP3,0.00014008836238731963,0.00016239299506101487,0.010849834979399278,0.15489987597115876,2.188973838823953,True,True,True,True,2024,TOP1
SOLUSDT,LONG,1d,2024-01-29 00:00:00+00:00,95.99,80.854,111.12599999999999,126.26199999999999,141.39799999999997,672,0.031421441809753765,0.00495463009930652,2024-02-26 00:00:00+00:00,28.0,TP1+MAX_HOLD,6.284288361950753e-05,6.89929622602165e-05,0.0029432034744747604,0.09366863214918224,0.5940309196617339,True,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-02-12 00:00:00+00:00,48300.0,45677.879,50922.121,53544.242000000006,56166.363000000005,672,0.0927470138419643,0.005035070241869673,2024-02-27 00:00:00+00:00,15.0,TP1+TP2+TP3,0.00018549402768392858,0.00020815184377234215,0.010935262172750499,0.11790419680124227,2.171819189694146,True,True,True,True,2024,TOP1
ETHUSDT,LONG,1d,2024-02-19 00:00:00+00:00,2881.2,2703.101,3059.2989999999995,3237.3979999999997,3415.4969999999994,672,0.08249103613130314,0.005099115314434588,2024-02-28 00:00:00+00:00,9.0,TP1+TP2+TP3,0.00016498207226260629,0.00018792809117756194,0.011120099294037664,0.1348037291753435,2.180789923020344,True,True,True,True,2024,TOP1
SOLUSDT,LONG,1d,2024-02-26 00:00:00+00:00,103.47,91.464,115.476,127.482,139.488,672,0.044084752989758766,0.0051153140465356505,2024-03-05 00:00:00+00:00,8.0,TP1+TP2+STOP,8.816950597951754e-05,0.00010095779109585667,0.0062050152610942,0.14075195708901156,1.213027236381811,True,True,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-03-04 00:00:00+00:00,63113.97,58938.305,67289.63500000001,71465.3,75640.965,672,0.0787856697539808,0.005212515766212398,2024-03-05 00:00:00+00:00,1.0,TP1+STOP,0.0001575713395079616,0.0001601775973910678,0.0009853800046540737,0.012507096883621853,0.18904115572010755,True,False,False,True,2024,TOP1
SOLUSDT,LONG,1d,2024-03-11 00:00:00+00:00,144.39,123.24799999999999,165.53199999999998,186.67399999999998,207.81599999999997,672,0.03552420086454645,0.00520155588806871,2024-03-18 00:00:00+00:00,7.0,TP1+TP2+TP3,7.104840172909289e-05,9.445540322540209e-05,0.011537996943200101,0.32479258258882193,2.218181865481033,True,True,True,True,2024,TOP1
SOLUSDT,LONG,1d,2024-03-25 00:00:00+00:00,183.87,146.793,220.947,258.024,295.101,672,0.026073403365941796,0.005257647123505868,2024-04-12 00:00:00+00:00,18.0,STOP,5.214680673188359e-05,4.1631512484871856e-05,-0.005351425442722624,-0.20524460760319793,-1.0178365563556924,False,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-04-01 00:00:00+00:00,71280.0,63559.027,79000.973,86721.946,94442.919,672,0.04877163568588085,0.0052828911657761286,2024-04-13 00:00:00+00:00,12.0,STOP,9.75432713717617e-05,8.697748904020944e-05,-0.005467411926188101,-0.11210228751402918,-1.034927988221174,False,False,False,True,2024,TOP1
ETHUSDT,LONG,1d,2024-04-08 00:00:00+00:00,3454.2,3052.513,3855.8869999999997,4257.574,4659.261,672,0.04516585380640717,0.0052523120600817185,2024-04-13 00:00:00+00:00,5.0,STOP,9.033170761281434e-05,7.98270834926509e-05,-0.005422470851187182,-0.12005686584447911,-1.0323969309437444,False,False,False,True,2024,TOP1
BNBUSDT,LONG,1d,2024-03-18 00:00:00+00:00,571.7,488.80000000000007,654.6,737.5,820.4,672,0.03624558681501459,0.0052558319869944175,2024-04-15 00:00:00+00:00,28.0,MAX_HOLD,7.249117363002917e-05,7.181913721190926e-05,-0.0004803285199018957,-0.013252055273744984,-0.09138962605548866,False,False,False,True,2024,TOP1
SOLUSDT,LONG,1d,2024-04-15 00:00:00+00:00,151.26,122.52999999999999,179.98999999999998,208.72,237.45,672,0.0272491109241543,0.00517563768908471,2024-04-30 00:00:00+00:00,15.0,STOP,5.44982218483086e-05,4.414694647013919e-05,-0.005274282857403159,-0.19355797963771,-1.0190595196658547,False,False,False,True,2024,TOP1
BNBUSDT,LONG,1d,2024-04-22 00:00:00+00:00,579.6,512.1800000000001,647.02,714.44,781.86,672,0.04447289533489102,0.005173158391094463,2024-05-20 00:00:00+00:00,28.0,MAX_HOLD,8.894579066978204e-05,8.817848743764107e-05,-0.0005607758941779141,-0.012609385783298883,-0.10840106793236484,False,False,False,True,2024,TOP1
ETHUSDT,LONG,1d,2024-05-13 00:00:00+00:00,2929.3,2650.2250000000004,3208.375,3487.45,3766.5249999999996,672,0.05400194760836066,0.005144776406924262,2024-05-21 00:00:00+00:00,8.0,TP1+TP2+TP3,0.00010800389521672133,0.00013115538904788051,0.011336587631314976,0.20992923650701495,2.203514153901279,True,True,True,True,2024,TOP1
BTCUSDT,LONG,1d,2024-04-29 00:00:00+00:00,63118.62,56523.943,69713.297,76307.974,82902.65100000001,672,0.049491163215898866,0.0051708709056556435,2024-05-27 00:00:00+00:00,28.0,TP1+MAX_HOLD,9.898232643179774e-05,0.00010790607425097575,0.004254985508906231,0.08597465148160695,0.8228759886951225,True,False,False,True,2024,TOP1
SOLUSDT,LONG,1d,2024-05-06 00:00:00+00:00,145.74,123.09400000000001,168.386,191.032,213.678,672,0.03318559136090162,0.005156586400157665,2024-06-03 00:00:00+00:00,28.0,TP1+MAX_HOLD,6.637118272180324e-05,7.48925521845384e-05,0.004119420996461227,0.12413281871826516,0.7988658924313329,True,False,False,True,2024,TOP1
BNBUSDT,LONG,1d,2024-05-20 00:00:00+00:00,574.6,532.1400000000001,617.06,659.52,701.98,672,0.07033709492155804,0.0051975514277225006,2024-06-03 00:00:00+00:00,14.0,TP1+EARLY_RISK_OFF,0.00014067418984311608,0.0001484509312986792,0.003599245606639758,0.05117137138879194,0.6924886952425789,True,False,False,True,2024,TOP1
ETHUSDT,LONG,1d,2024-05-27 00:00:00+00:00,3826.47,3487.163,4165.777,4505.083999999999,4844.391,672,0.059351769821614386,0.005262937109885221,2024-06-03 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00011870353964322878,0.00011729050197907643,-0.0009425128736984793,-0.015880114047673106,-0.17908495845944747,False,False,False,True,2024,TOP1
SOLUSDT,LONG,1d,2024-07-22 00:00:00+00:00,184.49,162.85500000000002,206.125,227.76000000000002,249.39500000000004,672,0.04483956352968464,0.005258301029674924,2024-08-01 00:00:00+00:00,10.0,STOP,8.967912705936929e-05,7.916252500001944e-05,-0.005427142681734308,-0.12103469022711241,-1.0321095447192041,False,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-07-29 00:00:00+00:00,68249.88,63435.89600000001,73063.864,77877.848,82691.832,672,0.07455002880005858,0.005258363030719188,2024-08-01 00:00:00+00:00,3.0,STOP,0.00014910005760011716,0.00013858333153867876,-0.005546046419857994,-0.07439361874335904,-1.0547096857820901,False,False,False,True,2024,TOP1
BNBUSDT,LONG,1d,2024-09-30 00:00:00+00:00,595.6,553.38,637.82,680.0400000000001,722.2600000000001,672,0.07340516191686028,0.005203435084166963,2024-10-01 00:00:00+00:00,1.0,STOP,0.00014681032383372057,0.00013640345366538664,-0.005486648861666069,-0.07474472800537277,-1.054428233064898,False,False,False,True,2024,TOP1
BTCUSDT,LONG,1d,2024-10-21 00:00:00+00:00,69032.0,65063.499,73000.501,76969.002,80937.503,672,0.09003645432094423,0.0051760018398586335,2024-11-01 00:00:00+00:00,11.0,TP1+STOP,0.00018007290864188846,0.0001826609095618178,0.0009312666417609627,0.010343217630953866,0.1799200754894626,True,False,False,True,2024,TOP1
BNBUSDT,LONG,1d,2024-10-28 00:00:00+00:00,589.3,552.89,625.7099999999999,662.1199999999999,698.5299999999999,672,0.08365297012941418,0.005168512883780702,2024-11-03 00:00:00+00:00,6.0,STOP,0.00016730594025882837,0.00015696891449126695,-0.005492787738530798,-0.06566159850670282,-1.0627404559187037,False,False,False,True,2024,TOP1
