symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,exit_time,holding_days,exit_reason,initial_notional,initial_risk_cash,entry_fee,exit_fees,price_pnl,funding_pnl,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only,fold_year
BNBUSDT,LONG,1d,2024-03-07 00:00:00+00:00,429.64,387.37699999999995,471.903,514.166,598.692,2160,2024-03-13 00:00:00+00:00,6.0,TP1+TP2+TP3,0.03610506893317833,0.003551597915284696,7.221013786635667e-05,9.209908619195094e-05,0.009944474162797144,-6.475336258810138e-05,0.009715411576150735,0.26908719089088545,2.735504358288809,True,True,True,True,2024
BNBUSDT,LONG,1d,2024-03-14 00:00:00+00:00,631.01,568.046,693.9739999999999,756.938,882.866,2160,2024-03-14 00:00:00+00:00,0.0,STOP,0.03608995192496652,0.0036011596218817293,7.217990384993305e-05,6.49775846061696e-05,-0.0036011596218817293,-4.832384566303565e-05,-0.003786640956000868,-0.1049223053517376,-1.0515060018423228,False,False,False,True,2024
ETHUSDT,LONG,1d,2024-02-29 00:00:00+00:00,3387.07,3117.469,3656.6710000000003,3926.272,4465.474,2160,2024-03-15 00:00:00+00:00,15.0,TP1+TP2+STOP,0.04460153732410632,0.0035501536915730687,8.920307464821264e-05,9.843347424630263e-05,0.004615199799044988,-0.0008093330347649075,0.003618230215385565,0.08112344175701713,1.0191756554016487,True,True,False,True,2024
SOLUSDT,LONG,1d,2024-03-08 00:00:00+00:00,143.999,122.88419999999999,165.1138,186.22860000000003,228.45820000000003,2160,2024-03-20 00:00:00+00:00,12.0,TP1+TP2+STOP,0.02432362455305383,0.0035666113494734067,4.864724910610766e-05,5.792043861473852e-05,0.0046365947543154295,-0.0003734594463113519,0.004156567620283231,0.17088602939159303,1.165410865665789,True,True,False,True,2024
BNBUSDT,LONG,1d,2024-06-05 00:00:00+00:00,686.15,645.0450000000001,727.2549999999999,768.3599999999999,850.5699999999998,2160,2024-06-10 00:00:00+00:00,5.0,STOP,0.059807350226993156,0.00358286253892086,0.00011961470045398631,0.00011244897537614459,-0.00358286253892086,-6.226582639697821e-05,-0.003877192041147969,-0.06482801907177717,-1.0821492588760493,False,False,False,True,2024
ETHUSDT,LONG,1d,2024-05-22 00:00:00+00:00,3792.33,3488.703,4095.957,4399.584,5006.838,2160,2024-06-11 00:00:00+00:00,20.0,STOP,0.0447533657570022,0.0035831085861993297,8.95067315140044e-05,8.234051434160574e-05,-0.0035831085861993297,-0.0003395340364232487,-0.0040944898684781884,-0.09149009910696061,-1.1427200069371302,False,False,False,True,2024
SOLUSDT,LONG,1d,2024-07-22 00:00:00+00:00,184.473,162.6594,206.28660000000002,228.10020000000003,271.7274,2160,2024-08-01 00:00:00+00:00,10.0,STOP,0.03006563932375893,0.0035552076995156363,6.0131278647517865e-05,5.3020863248486586e-05,-0.0035552076995156363,-7.735588911881313e-05,-0.003745715730530454,-0.12458460271524834,-1.05358562624647,False,False,False,True,2024
BNBUSDT,LONG,1d,2024-09-24 00:00:00+00:00,604.97,561.471,648.469,691.9680000000001,778.9660000000001,2160,2024-10-01 00:00:00+00:00,7.0,STOP,0.049262347231355356,0.0035420976944587792,9.852469446271072e-05,9.144049907379315e-05,-0.0035420976944587792,-5.8690989652544764e-06,-0.0037379319869605375,-0.07587807315404073,-1.0552876598542495,False,False,False,True,2024
SOLUSDT,LONG,1d,2024-10-21 00:00:00+00:00,167.42,152.176,182.664,197.908,228.39599999999996,2160,2024-11-01 00:00:00+00:00,11.0,TP1+STOP,0.03875804775648711,0.0035290149325044175,7.751609551297423e-05,7.8927701485976e-05,0.0007058029865008835,-0.0001193092818453879,0.00043004990765654547,0.011095757721299728,0.1218611753935975,True,False,False,True,2024
ETHUSDT,LONG,1d,2024-11-08 00:00:00+00:00,2895.76,2647.5110000000004,3144.009,3392.2580000000003,3888.756,2160,2024-11-13 00:00:00+00:00,5.0,TP1+TP2+STOP,0.041249081082511574,0.0035362195519146634,8.249816216502314e-05,9.169233300000129e-05,0.004597085417489065,-0.00012651953403450185,0.004296375388289538,0.10415687514820975,1.2149628509245964,True,True,False,True,2024
