symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,initial_notional,initial_risk_cash,exit_time,holding_days,exit_reason,entry_fee,exit_fees,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only
ETHUSDT,LONG,1d,2019-06-17 00:00:00+00:00,267.73,235.04700000000003,300.413,333.096,365.77900000000005,672,0.04161452276703115,0.005080071144790941,2019-06-26 00:00:00+00:00,9.0,TP1+TP2+TP3,4.1614522767031146e-05,5.304468284281077e-05,0.011335500870169777,0.2723929079669816,2.231366559067405,True,True,True,True
BNBUSDT,LONG,1d,2019-06-17 00:00:00+00:00,32.1956,27.43384,36.95736,41.71912,46.48088,672,0.034347791268193116,0.005080071144790941,2019-06-30 00:00:00+00:00,13.0,TP1+STOP,3.4347791268193113e-05,3.561780905439085e-05,0.0012000521858751565,0.03493826361366164,0.2362274369140832,True,False,False,True
BTCUSDT,LONG,1d,2019-07-01 00:00:00+00:00,10854.1,9132.283,12575.917000000001,14297.734,16019.551000000001,672,0.03277583991344711,0.005199325448655512,2019-07-13 00:00:00+00:00,12.0,TP1+STOP,3.277583991344711e-05,3.407567127561099e-05,0.0012329798509748166,0.03761855849402522,0.23714227223334355,True,False,False,True
ETHUSDT,LONG,1d,2019-07-01 00:00:00+00:00,292.89,252.15999999999997,333.62,374.35,415.08,672,0.037388422063754284,0.005199325448655511,2019-07-14 00:00:00+00:00,13.0,STOP,3.738842206375428e-05,3.2189096615098774e-05,-0.005268902967334367,-0.14092338420567463,-1.0133820279891979,False,False,False,True
BNBUSDT,LONG,1d,2019-07-01 00:00:00+00:00,32.1141,27.3795,36.8487,41.583299999999994,46.317899999999995,672,0.03526626481448654,0.005199325448655512,2019-07-15 00:00:00+00:00,14.0,STOP,3.526626481448654e-05,3.006693936583103e-05,-0.005264658652835826,-0.14928313731351642,-1.012565707768343,False,False,False,True
BTCUSDT,LONG,1d,2019-07-15 00:00:00+00:00,10174.18,7787.831,12560.529,14946.878,17333.227,672,0.02199693609701413,0.005159370726503126,2019-08-12 00:00:00+00:00,28.0,MAX_HOLD,2.199693609701413e-05,2.4947898049605356e-05,0.002904017118444605,0.13201916419799922,0.562862657557633,False,False,False,True
ETHUSDT,LONG,1d,2019-07-15 00:00:00+00:00,225.83,174.61700000000002,277.043,328.25600000000003,379.46900000000005,672,0.022750877534340914,0.005159370726503126,2019-08-12 00:00:00+00:00,28.0,MAX_HOLD,2.2750877534340916e-05,2.1801874893533705e-05,-0.0009935553932350857,-0.0436710800159414,-0.1925729795169205,False,False,False,True
BTCUSDT,LONG,1d,2019-08-12 00:00:00+00:00,11539.08,10441.464,12636.696,13734.312,14831.928,672,0.05425866792799831,0.005161172472715138,2019-08-14 00:00:00+00:00,2.0,STOP,5.4258667927998305e-05,4.909749545528317e-05,-0.0052645286360984206,-0.09702649985960755,-1.0200257139108762,False,False,False,True
ETHUSDT,LONG,1d,2019-08-12 00:00:00+00:00,216.41,193.24699999999999,239.573,262.736,285.899,672,0.04822040904978986,0.005161172472715138,2019-08-14 00:00:00+00:00,2.0,STOP,4.822040904978986e-05,4.3059236577074725e-05,-0.0052524521183420015,-0.10892591377477938,-1.017685835168156,False,False,False,True
BNBUSDT,LONG,1d,2019-07-22 00:00:00+00:00,30.4389,25.55939,35.31841,40.19792,45.07743000000001,672,0.03216943943832866,0.0051569242460706224,2019-08-19 00:00:00+00:00,28.0,MAX_HOLD,3.216943943832866e-05,2.948968325003585e-05,-0.002741415310981176,-0.08521800065048334,-0.5315989105463452,False,False,False,True
BTCUSDT,LONG,1d,2019-08-19 00:00:00+00:00,10306.17,9114.728,11497.612000000001,12689.054,13880.496000000001,672,0.04408195814216175,0.005096082868108475,2019-09-16 00:00:00+00:00,28.0,MAX_HOLD,4.4081958142161755e-05,4.406985355417782e-05,-0.0001002563996802725,-0.002274318199680501,-0.019673227903667295,False,False,False,True
BTCUSDT,LONG,1d,2019-09-16 00:00:00+00:00,10303.34,9488.784,11117.896,11932.452000000001,12747.008000000002,672,0.06445414382735051,0.005095581586110073,2019-09-23 00:00:00+00:00,7.0,EARLY_RISK_OFF,6.445414382735052e-05,6.273202447049813e-05,-0.0018493055251502305,-0.028691801881720054,-0.3629233471977388,False,False,False,True
BTCUSDT,LONG,1d,2019-10-28 00:00:00+00:00,9528.23,8587.65,10468.81,11409.39,12349.970000000001,672,0.051525410166388896,0.0050863350584843215,2019-11-04 00:00:00+00:00,7.0,EARLY_RISK_OFF,5.1525410166388896e-05,4.973131143756908e-05,-0.0018953554504237743,-0.03678486875316821,-0.37263676667588075,False,False,False,True
ETHUSDT,LONG,1d,2020-02-10 00:00:00+00:00,228.53,209.353,247.707,266.884,286.061,672,0.0605003088600926,0.005076858281232203,2020-02-14 00:00:00+00:00,4.0,TP1+TP2+TP3,6.05003088600926e-05,7.192323999286505e-05,0.011290507583919505,0.18661900735133247,2.2239162408093036,True,True,True,True
ETHUSDT,LONG,1d,2020-02-17 00:00:00+00:00,258.89,226.289,291.491,324.092,356.693,672,0.04076448078188428,0.005133310819151799,2020-02-26 00:00:00+00:00,9.0,STOP,4.076448078188428e-05,3.563116996273248e-05,-0.005209706469896421,-0.12780014291784167,-1.0148823348977036,False,False,False,True
BTCUSDT,LONG,1d,2020-06-01 00:00:00+00:00,9448.27,8516.87,10379.67,11311.07,12242.470000000001,672,0.05180888237763127,0.0051072622868023184,2020-06-02 00:00:00+00:00,1.0,TP1+STOP,5.180888237763127e-05,5.3085697949331845e-05,0.0011719209913736135,0.02262007859639906,0.22946168133991782,True,False,False,True
ETHUSDT,LONG,1d,2020-06-08 00:00:00+00:00,244.57,218.856,270.284,295.998,321.712,672,0.04863172672736814,0.0051131218917591864,2020-06-15 00:00:00+00:00,7.0,STOP,4.863172672736814e-05,4.351860483560895e-05,-0.005205272223322165,-0.10703449319213315,-1.01802232247025,False,False,False,True
BNBUSDT,LONG,1d,2020-06-08 00:00:00+00:00,17.4134,15.804559999999999,19.02224,20.63108,22.23992,672,0.05534225699880622,0.005113121891759188,2020-06-15 00:00:00+00:00,7.0,STOP,5.534225699880622e-05,5.0229135107047034e-05,-0.005218693283865041,-0.09429852642218066,-1.0206471494990177,False,False,False,True
ETHUSDT,LONG,1d,2020-06-22 00:00:00+00:00,228.03,207.335,248.725,269.41999999999996,290.115,672,0.05562130654260368,0.005047945177823895,2020-06-25 00:00:00+00:00,3.0,TP1+STOP,5.562130654260368e-05,5.688329283705965e-05,0.0011494816950763018,0.020666211682673172,0.22771279294515412,True,False,False,True
BTCUSDT,LONG,1d,2020-06-08 00:00:00+00:00,9746.99,8842.294,10651.686,11556.382,12461.078000000001,672,0.05508761832456194,0.005113121891759187,2020-06-27 00:00:00+00:00,19.0,STOP,5.508761832456194e-05,4.9974496432802756e-05,-0.005218184006516554,-0.09472516992425356,-1.0205475474634575,False,False,False,True
BNBUSDT,LONG,1d,2020-07-13 00:00:00+00:00,18.3036,16.980339999999998,19.62686,20.95012,22.273379999999996,672,0.07013409792817618,0.00507034935337521,2020-07-16 00:00:00+00:00,3.0,STOP,7.013409792817618e-05,6.506374857480098e-05,-0.005205547199878186,-0.07422277256933066,-1.0266644045765756,False,False,False,True
ETHUSDT,LONG,1d,2020-06-29 00:00:00+00:00,224.89,204.67,245.10999999999999,265.33,285.54999999999995,672,0.05606299218145736,0.005040658552666049,2020-07-24 00:00:00+00:00,25.0,TP1+TP2+TP3,5.606299218145736e-05,6.740447392495597e-05,0.011218014277392184,0.20009660278358285,2.2255056874381776,True,True,True,True
BTCUSDT,LONG,1d,2020-06-29 00:00:00+00:00,9116.16,8478.894,9753.426,10390.692,11027.957999999999,672,0.07210717325492362,0.005040658552666049,2020-07-27 00:00:00+00:00,28.0,TP1+MAX_HOLD,7.210717325492362e-05,7.82044688996159e-05,0.005946984002537739,0.08247423569792575,1.1798029841541888,True,False,False,True
BTCUSDT,LONG,1d,2020-07-27 00:00:00+00:00,9931.54,9545.117,10317.963000000002,10704.386,11090.809000000001,672,0.131087903349549,0.005100455808066309,2020-07-27 00:00:00+00:00,0.0,TP1+TP2+TP3,0.000131087903349549,0.0001425639289176982,0.011202373735881914,0.08545696017435353,2.196347573125817,True,True,True,True
ETHUSDT,LONG,1d,2020-07-27 00:00:00+00:00,311.02,288.419,333.621,356.222,378.823,672,0.0701890962977206,0.005100455808066309,2020-08-01 00:00:00+00:00,5.0,TP1+TP2+TP3,7.01890962977206e-05,8.16651218658698e-05,0.011324171349985602,0.1613380417658028,2.2202273240122117,True,True,True,True
BNBUSDT,LONG,1d,2020-07-27 00:00:00+00:00,19.5524,17.71973,21.38507,23.21774,25.05041,672,0.05441577160188997,0.0051004558080663094,2020-08-02 00:00:00+00:00,6.0,TP1+STOP,5.441577160188997e-05,5.569088555390655e-05,0.001165007294860776,0.021409368287269,0.2284123887552032,True,False,False,True
BNBUSDT,LONG,1d,2020-08-03 00:00:00+00:00,20.9899,18.86524,23.114559999999997,25.23922,27.363879999999998,672,0.05155859005314372,0.005218913569969951,2020-08-10 00:00:00+00:00,7.0,TP1+EARLY_RISK_OFF,5.155859005314372e-05,5.550236199459768e-05,0.0038367109894062116,0.07441458320430298,0.7351551118767239,True,False,False,True
ETHUSDT,LONG,1d,2020-08-03 00:00:00+00:00,372.45,330.94899999999996,413.951,455.452,496.95300000000003,672,0.04683704872497787,0.00521891356996995,2020-08-25 00:00:00+00:00,22.0,TP1+STOP,4.683704872497787e-05,4.814177711747035e-05,0.001209749566650034,0.02582890253725323,0.23180103491482032,True,False,False,True
BTCUSDT,LONG,1d,2020-08-03 00:00:00+00:00,11071.36,10243.486,11899.234,12727.108,13554.982,672,0.06979379826159843,0.005218913569969951,2020-08-31 00:00:00+00:00,28.0,TP1+MAX_HOLD,6.979379826159842e-05,7.41235459425356e-05,0.0041858303367330275,0.059974244717902574,0.8020501356486592,True,False,False,True
ETHUSDT,LONG,1d,2020-08-31 00:00:00+00:00,428.94,378.561,479.319,529.698,580.077,672,0.04498315825304703,0.005283271622208834,2020-09-02 00:00:00+00:00,2.0,TP1+STOP,4.498315825304703e-05,4.6303976158599245e-05,0.0012295307711405684,0.027333135753252354,0.2327214762103269,True,False,False,True
BNBUSDT,LONG,1d,2020-08-24 00:00:00+00:00,21.8575,19.32841,24.38659,26.915680000000002,29.444770000000005,672,0.045568566973553624,0.005272652730053516,2020-09-03 00:00:00+00:00,10.0,TP1+STOP,4.5568566973553625e-05,4.688673015606701e-05,0.0012257078853837595,0.026898100308818507,0.23246512678473305,True,False,False,True
BTCUSDT,LONG,1d,2020-08-31 00:00:00+00:00,11711.17,10935.515,12486.825,13262.48,14038.135,672,0.07976908822074683,0.005283271622208834,2020-09-03 00:00:00+00:00,3.0,STOP,7.976908822074683e-05,7.448581659853799e-05,-0.005437526527028117,-0.06816583526667279,-1.029196852982318,False,False,False,True
BNBUSDT,LONG,1d,2020-09-07 00:00:00+00:00,23.1612,19.25893,27.063470000000002,30.96574,34.86801,672,0.03116137243880787,0.005250163585081379,2020-09-15 00:00:00+00:00,8.0,TP1+TP2+STOP,3.116137243880787e-05,3.772407692015959e-05,0.006493819031992749,0.20839322930159043,1.2368793708533738,True,True,False,True
