time,symbol,event,price,fee
2024-05-17 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,169.44,2.38921746220287e-05
2024-05-20 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,71446.62,3.828325552853813e-05
2024-05-20 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3661.78,7.668631261723415e-05
2024-05-21 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3789.6,8.627492911795867e-05
2024-05-27 00:00:00+00:00,ETHUSDT,ENTRY,3826.47,0.00014742264122811946
2024-06-03 00:00:00+00:00,BTCUSDT,MAX_HOLD,67765.62,0.00011137953802395264
2024-06-03 00:00:00+00:00,SOLUSDT,MAX_HOLD,163.14,6.944346978675951e-05
2024-06-03 00:00:00+00:00,BNBUSDT,EARLY_RISK_OFF,602.8,0.0001804845597700782
2024-06-03 00:00:00+00:00,ETHUSDT,EARLY_RISK_OFF,3780.92,0.00014566773362190778
2024-07-22 00:00:00+00:00,BTCUSDT,ENTRY,68165.35,0.00016466180905712555
2024-07-22 00:00:00+00:00,ETHUSDT,ENTRY,3535.93,0.00014890527437924514
2024-07-22 00:00:00+00:00,SOLUSDT,ENTRY,184.49,0.00011131847184966646
2024-07-25 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3175.48,0.0001358510430470996
2024-07-29 00:00:00+00:00,ETHUSDT,ENTRY,3270.16,0.00015084604754686092
2024-08-01 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,65354.02,0.00015160757772498
2024-08-01 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,167.37,9.82642405175209e-05
2024-08-02 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,2989.61,0.00013786040666596844
2024-09-30 00:00:00+00:00,BTCUSDT,ENTRY,65602.01,0.00021939010429060238
2024-09-30 00:00:00+00:00,BNBUSDT,ENTRY,595.6,0.00018032342304099433
2024-10-01 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,60805.78,0.00020660760778155136
2024-10-01 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,547.3,0.0001675409265319433
2024-10-21 00:00:00+00:00,BTCUSDT,ENTRY,69032.0,0.00021999315952403383
2024-10-28 00:00:00+00:00,BNBUSDT,ENTRY,589.3,0.00020439588987744637
2024-10-29 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,72736.42,5.8160023111844475e-05
2024-11-01 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,69496.01,0.00016499486964302538
2024-11-03 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,557.7,0.00019176725531026866
2024-11-04 00:00:00+00:00,BTCUSDT,ENTRY,68775.99,0.00021285906296357555
2024-11-04 00:00:00+00:00,SOLUSDT,ENTRY,162.52,0.0001141029712344063
2024-11-06 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,75571.99,5.636256706706581e-05
2024-11-06 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,186.59,3.1673544134773494e-05
2024-11-08 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,76509.78,5.9510368393237734e-05
2024-11-08 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,199.85,3.482134546094542e-05
2024-11-10 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,80370.01,0.0001253163394388193
2024-11-11 00:00:00+00:00,BTCUSDT,ENTRY,80370.01,0.00020159882538180497
2024-11-11 00:00:00+00:00,ETHUSDT,ENTRY,3183.2,0.00015373201718678117
2024-11-11 00:00:00+00:00,BNBUSDT,ENTRY,627.34,0.00018782199887840823
2024-11-11 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,222.13,7.593829357423468e-05
2024-11-11 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,88647.99,5.3614003186013924e-05
2024-11-13 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,90375.2,5.682830002657659e-05
2024-11-18 00:00:00+00:00,ETHUSDT,EARLY_RISK_OFF,3075.99,0.0001485543313478157
2024-11-18 00:00:00+00:00,SOLUSDT,ENTRY,237.47,0.00011216408321477958
2024-11-21 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,98317.12,0.00012008519373427855
2024-11-23 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,650.42,5.016979656016474e-05
2024-11-25 00:00:00+00:00,BTCUSDT,ENTRY,97900.05,0.0001634233870172591
2024-11-25 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,636.2,0.00014086649915880618
2024-12-09 00:00:00+00:00,ETHUSDT,ENTRY,4004.15,0.0001339037940656482
2024-12-09 00:00:00+00:00,BNBUSDT,ENTRY,742.0,0.00011878850325643929
2024-12-09 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,216.63,9.923548050389001e-05
2024-12-09 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3712.0,0.00012088972908152528
2024-12-09 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,689.19,0.00010577443827231638
2024-12-16 00:00:00+00:00,ETHUSDT,ENTRY,3959.09,0.00012398064021955252
2024-12-16 00:00:00+00:00,SOLUSDT,ENTRY,224.26,9.756009162264522e-05
2024-12-16 00:00:00+00:00,BNBUSDT,ENTRY,718.87,0.00010447247078578573
2024-12-16 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,106058.66,4.412177675944825e-05
2024-12-19 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,97461.86,0.00012256754026294432
2024-12-19 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3417.01,0.00011113808486062933
2024-12-19 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,193.81,8.471753626372204e-05
2024-12-20 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,678.6,9.162991542686255e-05
2024-12-23 00:00:00+00:00,BTCUSDT,ENTRY,95186.28,0.00012807472748509248
2024-12-23 00:00:00+00:00,SOLUSDT,ENTRY,180.53,6.606098791914418e-05
2024-12-23 00:00:00+00:00,BNBUSDT,ENTRY,649.77,8.584180289572849e-05
2025-01-03 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,217.99,1.9666161795743342e-05
2025-01-06 00:00:00+00:00,ETHUSDT,ENTRY,3636.0,0.00012608076004131833
2025-01-06 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,729.42,2.4611365539889423e-05
2025-01-08 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3327.29,0.00011335853170988835
2025-01-13 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,182.87,4.954574093935813e-05
2025-01-17 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,104077.48,3.5169596687230416e-05
2025-01-20 00:00:00+00:00,BTCUSDT,MAX_HOLD,101331.57,0.00010225748826448445
2025-01-20 00:00:00+00:00,BNBUSDT,MAX_HOLD,683.2,6.769370670201962e-05
2025-01-20 00:00:00+00:00,BTCUSDT,ENTRY,101331.57,0.00017040969902824455
2025-01-20 00:00:00+00:00,SOLUSDT,ENTRY,252.4,9.339951874848741e-05
2025-01-20 00:00:00+00:00,BNBUSDT,ENTRY,683.2,0.00019007512486081486
2025-01-20 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,102260.01,4.575909906246515e-05
2025-01-21 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,106143.82,0.00012780727427118342
2025-01-27 00:00:00+00:00,BTCUSDT,ENTRY,102620.01,0.00014482048141558726
2025-01-27 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,679.74,0.0001774484276391988
2025-02-01 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,213.03,8.077282152687136e-05
2025-02-03 00:00:00+00:00,SOLUSDT,ENTRY,203.52,5.272628517624709e-05
2025-02-03 00:00:00+00:00,BNBUSDT,ENTRY,617.8,0.0001533488288965549
2025-02-03 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,101328.52,0.0001322283460172581
2025-02-03 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,617.21,0.0001408776323762415
2025-02-10 00:00:00+00:00,SOLUSDT,EARLY_RISK_OFF,200.47,5.193611629953936e-05
2025-02-10 00:00:00+00:00,BTCUSDT,ENTRY,96462.75,0.00014239165682188525
2025-02-17 00:00:00+00:00,BNBUSDT,ENTRY,673.1,0.00010266605459330432
2025-02-25 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,88680.4,0.0001300203268014883
2025-02-25 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,623.49,9.02986920846297e-05
2025-05-12 00:00:00+00:00,BTCUSDT,ENTRY,104118.0,0.00023942268799324824
2025-05-12 00:00:00+00:00,BNBUSDT,ENTRY,651.15,0.0002412327365267828
2025-05-12 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,660.07,6.336892982930785e-05
2025-05-13 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,664.13,0.00018092455239508711
2025-05-21 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,109643.99,6.291641769592421e-05
2025-05-26 00:00:00+00:00,BNBUSDT,ENTRY,669.45,0.00017569328181192147
2025-05-30 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,103985.48,0.0001795670159949362
2025-06-02 00:00:00+00:00,BNBUSDT,EARLY_RISK_OFF,660.77,0.0001734152659987502
2025-06-02 00:00:00+00:00,BTCUSDT,ENTRY,105642.93,0.00022325214771202353
2025-06-16 00:00:00+00:00,BTCUSDT,EARLY_RISK_OFF,105594.02,0.00022314878762399312
2025-06-23 00:00:00+00:00,BTCUSDT,ENTRY,100963.87,0.00020210653763150346
2025-06-25 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,107340.58,5.358764789529659e-05
2025-07-10 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,116010.0,5.664866138271731e-05
2025-07-13 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,119086.64,0.00011941934974027606
2025-07-14 00:00:00+00:00,BTCUSDT,ENTRY,119086.65,0.00031702043631020487
2025-07-21 00:00:00+00:00,ETHUSDT,ENTRY,3756.69,0.0001514866764587245
2025-07-21 00:00:00+00:00,BNBUSDT,ENTRY,756.82,0.00026572216205642517
2025-07-23 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,776.74,6.951805704721017e-05
2025-07-24 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,770.74,0.00019929162154231887
2025-07-28 00:00:00+00:00,BNBUSDT,ENTRY,844.0,0.00018687101927791942
2025-07-30 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,793.51,0.00017446048092179865
2025-08-01 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,113297.93,0.0003046429543755546
2025-08-01 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3488.2,0.00013913661032630896
2025-08-04 00:00:00+00:00,BTCUSDT,ENTRY,114208.81,0.00024403656348141923
2025-08-04 00:00:00+00:00,ETHUSDT,ENTRY,3496.75,0.00010896411140685986
2025-08-04 00:00:00+00:00,BNBUSDT,ENTRY,751.21,0.00012571888894390574
2025-08-07 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3910.31,3.028831474796915e-05
2025-08-09 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,4260.62,3.333560164422333e-05
2025-08-11 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,118686.0,6.405642776660898e-05
2025-08-11 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,805.09,3.447700913223062e-05
2025-08-13 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,4749.3,7.276577708095504e-05
2025-08-18 00:00:00+00:00,ETHUSDT,ENTRY,4472.34,0.00012479775505158945
2025-08-18 00:00:00+00:00,SOLUSDT,ENTRY,191.0,0.00010902290334985857
2025-08-19 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,112872.94,0.0001830274226110644
2025-08-22 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,900.21,3.75242960284848e-05
2025-08-24 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,4780.15,3.4309588211209103e-05
2025-08-25 00:00:00+00:00,BTCUSDT,ENTRY,113493.59,0.00022695385517732355
2025-08-25 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,4376.18,9.359831628869208e-05
2025-08-25 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,187.2,3.036587528577638e-05
2025-08-26 00:00:00+00:00,SOLUSDT,OPEN_BARRIER,187.19,8.013611496620427e-05
2025-09-01 00:00:00+00:00,BNBUSDT,MAX_HOLD,857.66,7.176692422333979e-05
2025-09-01 00:00:00+00:00,ETHUSDT,ENTRY,4391.83,0.00010098817251638783
2025-09-01 00:00:00+00:00,SOLUSDT,ENTRY,200.62,8.662982250286362e-05
2025-09-01 00:00:00+00:00,BNBUSDT,ENTRY,857.66,0.00015758657970928728
2025-09-12 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,242.18,2.4753752815710833e-05
2025-09-12 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,924.8,4.2492942117316756e-05
2025-09-17 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,989.98,4.5589239307311685e-05
2025-09-21 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,1047.8,9.737107299461324e-05
2025-09-22 00:00:00+00:00,BTCUSDT,MAX_HOLD,115232.29,0.00023043074464744085
2025-09-22 00:00:00+00:00,BTCUSDT,ENTRY,115232.29,0.0003534567945949689
2025-09-22 00:00:00+00:00,BNBUSDT,ENTRY,1047.8,0.00024904430408923694
2025-09-22 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,992.9,0.0002363786495021905
2025-09-24 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,113307.0,0.0003407911400079225
2025-09-25 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3874.36,8.86029837564081e-05
2025-09-25 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,192.74,6.497236687714771e-05
2025-09-29 00:00:00+00:00,BTCUSDT,ENTRY,112163.96,0.0003197928254893217
2025-09-29 00:00:00+00:00,ETHUSDT,ENTRY,4142.16,0.00015470630601732878
2025-09-29 00:00:00+00:00,SOLUSDT,ENTRY,210.83,0.00011228401478582033
2025-09-29 00:00:00+00:00,BNBUSDT,ENTRY,993.01,0.00015923189879260143
2025-10-01 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,118594.99,8.304822619429392e-05
2025-10-02 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,120529.35,8.614824601625742e-05
2025-10-02 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,4484.35,4.1776596326295683e-05
2025-10-02 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,234.74,3.117102351841857e-05
2025-10-02 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,1090.22,4.2907994520113846e-05
2025-10-03 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,1189.4,4.600801434207734e-05
2025-10-05 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,123482.31,0.0001784965316764418
2025-10-06 00:00:00+00:00,BTCUSDT,ENTRY,123482.32,0.0003094770999198169
2025-10-06 00:00:00+00:00,BNBUSDT,INTRADAY_BARRIER,1223.19,9.821606832808166e-05
2025-10-10 00:00:00+00:00,ETHUSDT,INTRADAY_BARRIER,3829.72,0.00011602972951299657
2025-10-10 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,188.43,8.421301108936524e-05
2025-10-10 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,112774.5,0.00029671513869029104
2026-08-24 00:00:00+00:00,BTCUSDT,ENTRY,77734.0,0.00026244786120370505
2026-08-24 00:00:00+00:00,ETHUSDT,ENTRY,2463.42,0.00019068907543564096
2026-08-24 00:00:00+00:00,SOLUSDT,ENTRY,95.44,0.00017198093519068278
2026-08-24 00:00:00+00:00,BNBUSDT,ENTRY,702.37,0.0002592821115163081
2026-08-25 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,96.6,4.615140110683332e-05
2026-08-26 00:00:00+00:00,SOLUSDT,INTRADAY_BARRIER,102.07,0.00012898570139301208
2026-08-28 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,77845.87,6.876813261008889e-05
2026-08-29 00:00:00+00:00,BTCUSDT,INTRADAY_BARRIER,78230.0,0.00019683589590277877
2026-08-31 00:00:00+00:00,BNBUSDT,EARLY_RISK_OFF,684.73,0.00025277024960998
2026-08-31 00:00:00+00:00,BTCUSDT,ENTRY,77682.0,0.00020023662271698845
2026-08-31 00:00:00+00:00,SOLUSDT,ENTRY,101.75,0.00012195550660186677
2026-08-31 00:00:00+00:00,ETHUSDT,END_OF_DATA,2467.65,0.00019101651240907333
2026-08-31 00:00:00+00:00,BTCUSDT,END_OF_DATA,78581.29,0.0002025546731333418
2026-08-31 00:00:00+00:00,SOLUSDT,END_OF_DATA,103.06,0.00012352564629374338
