symbol,side,timeframe,entry_time,entry,initial_stop,tp1,tp2,tp3,max_holding_hours,initial_notional,initial_risk_cash,exit_time,holding_days,exit_reason,entry_fee,exit_fees,net_pnl,net_return_on_notional,realized_r,tp1_hit,tp2_hit,tp3_hit,paper_only
BTCUSDT,LONG,1d,2021-04-19 00:00:00+00:00,56150.01,50404.229,61895.791000000005,67641.572,73387.353,672,0.05936449344016927,0.006074716255315884,2021-04-23 00:00:00+00:00,4.0,STOP,0.00011872898688033855,0.0001065795543697068,-0.006300024796565925,-0.10612445978193057,-1.0370895580600785,False,False,False,True
ETHUSDT,LONG,1d,2021-04-19 00:00:00+00:00,2235.65,1931.1850000000002,2540.1150000000002,2844.58,3149.045,672,0.0446059133108796,0.006074716255315882,2021-04-23 00:00:00+00:00,4.0,TP1+STOP,8.92118266217592e-05,9.224918474941713e-05,0.001337218052457793,0.029978492832062224,0.22012847946397757,True,False,False,True
SOLUSDT,LONG,1d,2021-04-19 00:00:00+00:00,32.3324,25.99095,38.67385,45.015299999999996,51.35675,672,0.030972436249339708,0.006074716255315882,2021-04-23 00:00:00+00:00,4.0,TP1+STOP,6.194487249867941e-05,6.498223062633736e-05,0.0013917519607039568,0.044935178798975725,0.2291056737812335,True,False,False,True
ETHUSDT,LONG,1d,2021-04-26 00:00:00+00:00,2320.44,1927.0390000000002,2713.841,3107.2419999999997,3500.643,672,0.03576727119240784,0.0060638845453295205,2021-05-04 00:00:00+00:00,8.0,TP1+TP2+TP3,7.153454238481569e-05,9.882202283879853e-05,0.013473383661767806,0.3766958790143247,2.2219063639899237,True,True,True,True
BTCUSDT,LONG,1d,2021-04-26 00:00:00+00:00,49066.76,42330.05,55803.47,62540.18000000001,69276.89000000001,672,0.04416624252096242,0.00606388454532952,2021-05-12 00:00:00+00:00,16.0,TP1+STOP,8.833248504192485e-05,9.13644273145896e-05,0.001336274223975859,0.030255556001659623,0.2203660399512511,True,False,False,True
SOLUSDT,LONG,1d,2021-04-26 00:00:00+00:00,47.395,37.46428,57.325720000000004,67.25644,77.18716,672,0.028940279055888456,0.0060638845453295205,2021-05-13 00:00:00+00:00,17.0,STOP,5.7880558111776915e-05,4.5752789021117876e-05,-0.0061675178924624156,-0.21311190125540672,-1.0170902573025924,False,False,False,True
ETHUSDT,LONG,1d,2021-05-10 00:00:00+00:00,3923.95,3399.563,4448.3369999999995,4972.724,5497.111,672,0.04634585021398451,0.006193545115549557,2021-05-16 00:00:00+00:00,6.0,STOP,9.269170042796903e-05,8.030461019686992e-05,-0.006366541426174395,-0.1373702585405012,-1.02793171074035,False,False,False,True
BNBUSDT,LONG,1d,2021-04-26 00:00:00+00:00,505.0,371.42552,638.57448,772.14896,905.7234400000001,672,0.02292549965675635,0.0060638845453295205,2021-05-17 00:00:00+00:00,21.0,TP1+EARLY_RISK_OFF,4.58509993135127e-05,5.2945521713470773e-05,0.003448464678952054,0.1504204807128712,0.5686890397027932,True,False,False,True
SOLUSDT,LONG,1d,2021-08-16 00:00:00+00:00,53.515,45.9603,61.069700000000005,68.62440000000001,76.1791,672,0.043157292502200385,0.006092504861559813,2021-08-17 00:00:00+00:00,1.0,TP1+TP2+STOP,8.631458500440077e-05,0.0001015458471583003,0.00742777064478706,0.17210928244417448,1.2191653209260451,True,True,False,True
SOLUSDT,LONG,1d,2021-08-23 00:00:00+00:00,72.751,58.9074,86.5946,100.43820000000001,114.2818,672,0.03218327189555227,0.006124071735278793,2021-08-30 00:00:00+00:00,7.0,TP1+TP2+TP3,6.436654379110454e-05,9.19248665998591e-05,0.013622869993986314,0.42329039875740526,2.224479167268629,True,True,True,True
BNBUSDT,LONG,1d,2021-08-23 00:00:00+00:00,448.69,398.032,499.348,550.0060000000001,600.664,672,0.054242365409258975,0.006124071735278794,2021-08-31 00:00:00+00:00,8.0,TP1+STOP,0.00010848473081851795,0.00011154676668615734,0.0013109864363150237,0.02416904990082241,0.21407104504717922,True,False,False,True
BTCUSDT,LONG,1d,2021-08-23 00:00:00+00:00,49239.22,44275.979,54202.461,59165.702000000005,64128.94300000001,672,0.06075556586294604,0.006124071735278794,2021-09-06 00:00:00+00:00,14.0,EARLY_RISK_OFF,0.00012151113172589209,0.00012772414070330907,0.002857269216279295,0.04702892937784163,0.4665636425875766,False,False,False,True
ETHUSDT,LONG,1d,2021-08-16 00:00:00+00:00,3307.35,2892.044,3722.656,4137.9619999999995,4553.268,672,0.04851855247427161,0.006092504861559813,2021-09-07 00:00:00+00:00,22.0,TP1+STOP,9.703710494854322e-05,0.00010008335737932313,0.001326005753062084,0.02732987044008037,0.21764541566940954,True,False,False,True
BNBUSDT,LONG,1d,2021-09-06 00:00:00+00:00,504.9,443.77,566.03,627.16,688.29,672,0.05171208636751364,0.0062609622492495725,2021-09-07 00:00:00+00:00,1.0,STOP,0.00010342417273502728,9.090224823652815e-05,-0.00645528867022112,-0.12483133293721514,-1.0310377883199726,False,False,False,True
SOLUSDT,LONG,1d,2021-09-06 00:00:00+00:00,141.98,114.64649999999999,169.31349999999998,196.647,223.98049999999998,672,0.0325216829219988,0.0062609622492495725,2021-09-10 00:00:00+00:00,4.0,TP1+TP2+STOP,6.50433658439976e-05,8.069577146712153e-05,0.0076804636742508385,0.23616439815466947,1.2267225657160614,True,True,False,True
ETHUSDT,LONG,1d,2021-09-13 00:00:00+00:00,3404.3,2903.165,3905.4350000000004,4406.570000000001,4907.705,672,0.04233071461120937,0.006231355246802108,2021-09-21 00:00:00+00:00,8.0,STOP,8.466142922241875e-05,7.219871872881453e-05,-0.006388215394753341,-0.15091206121669656,-1.025172717930298,False,False,False,True
SOLUSDT,LONG,1d,2021-09-13 00:00:00+00:00,174.31,130.118,218.502,262.694,306.88599999999997,672,0.024578827232758765,0.006231355246802108,2021-09-21 00:00:00+00:00,8.0,STOP,4.915765446551753e-05,3.6694943971913316e-05,-0.00631720784523954,-0.25701827778096503,-1.0137775162925418,False,False,False,True
BNBUSDT,LONG,1d,2021-09-13 00:00:00+00:00,416.4,347.438,485.36199999999997,554.324,623.2860000000001,672,0.037625595614518115,0.006231355246802108,2021-09-21 00:00:00+00:00,8.0,STOP,7.525119122903623e-05,6.278848073543202e-05,-0.006369394918766575,-0.16928356388088373,-1.0221524317740203,False,False,False,True
BNBUSDT,LONG,1d,2021-10-04 00:00:00+00:00,430.5,373.78000000000003,487.21999999999997,543.9399999999999,600.66,672,0.04657157770912517,0.006135981156008312,2021-10-11 00:00:00+00:00,7.0,EARLY_RISK_OFF,9.314315541825034e-05,8.740960462014666e-05,-0.0030473281590902416,-0.06543321718931486,-0.49663258110014213,False,False,False,True
ETHUSDT,LONG,1d,2021-10-04 00:00:00+00:00,3417.73,2908.995,3926.465,4435.2,4943.9349999999995,672,0.041222103602709226,0.006135981156008311,2021-11-01 00:00:00+00:00,28.0,TP1+TP2+MAX_HOLD,8.244420720541846e-05,0.00010213845307122492,0.009662540272626587,0.23440192101189952,1.574734345975801,True,True,False,True
SOLUSDT,LONG,1d,2021-10-04 00:00:00+00:00,172.99,136.18200000000002,209.798,246.60600000000002,283.41400000000004,672,0.02883784449516078,0.006135981156008311,2021-11-01 00:00:00+00:00,28.0,TP1+MAX_HOLD,5.7675688990321555e-05,6.813026196950829e-05,0.005101480538633537,0.17690228336898087,0.8314042056074769,True,False,False,True
BTCUSDT,LONG,1d,2021-10-18 00:00:00+00:00,61528.32,55729.9,67326.74,73125.16,78923.58,672,0.06511338082926643,0.006136275615326974,2021-11-15 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00013022676165853287,0.0001396298805548957,0.0044317028059680024,0.06806132241218368,0.7222137797882889,True,False,False,True
ETHUSDT,LONG,1d,2021-11-01 00:00:00+00:00,4287.48,3804.9459999999995,4770.013999999999,5252.548,5735.081999999999,672,0.05502430108740769,0.0061927043626818536,2021-11-16 00:00:00+00:00,15.0,TP1+STOP,0.00011004860217481538,0.00011314495435615632,0.001324982534139495,0.02407995209307106,0.213958628822011,True,False,False,True
BTCUSDT,LONG,1d,2021-11-15 00:00:00+00:00,65519.11,59775.425,71262.795,77006.48,82750.16500000001,672,0.07156021936966202,0.006273274447565558,2021-11-16 00:00:00+00:00,1.0,STOP,0.00014312043873932403,0.00013057388984419292,-0.006546968776149081,-0.09148894223380023,-1.0436286234360006,False,False,False,True
BNBUSDT,LONG,1d,2021-11-15 00:00:00+00:00,650.7,575.6490000000001,725.751,800.802,875.853,672,0.054389943945196105,0.006273274447565559,2021-11-16 00:00:00+00:00,1.0,STOP,0.00010877988789039221,9.62333389952611e-05,-0.006478287674451212,-0.11910818810511746,-1.032680417316225,False,False,False,True
SOLUSDT,LONG,1d,2021-11-01 00:00:00+00:00,202.53,170.234,234.826,267.12199999999996,299.418,672,0.03883479113741504,0.0061927043626818536,2021-11-18 00:00:00+00:00,17.0,TP1+STOP,7.766958227483008e-05,8.076593445617102e-05,0.0013897405739394636,0.035785967510986054,0.22441577904384466,True,False,False,True
SOLUSDT,LONG,1d,2021-11-22 00:00:00+00:00,230.56,189.62,271.5,312.44,353.38,672,0.03472011975515778,0.006165170466586396,2021-11-26 00:00:00+00:00,4.0,STOP,6.944023951031555e-05,5.7109898577142766e-05,-0.006291720604673854,-0.18121252602359472,-1.0205266243282853,False,False,False,True
BTCUSDT,LONG,1d,2021-11-22 00:00:00+00:00,58617.7,52860.606,64374.793999999994,70131.88799999999,75888.98199999999,672,0.06277266149540402,0.006165170466586396,2021-12-03 00:00:00+00:00,11.0,STOP,0.00012554532299080803,0.00011321498205763525,-0.006403930771634837,-0.10201783099643957,-1.0387272835913395,False,False,False,True
ETHUSDT,LONG,1d,2021-11-22 00:00:00+00:00,4259.7,3776.4269999999997,4742.973,5226.246,5709.519,672,0.05434149359992811,0.006165170466586395,2021-12-03 00:00:00+00:00,11.0,TP1+STOP,0.00010868298719985623,0.00011176557243314942,0.001320844057013596,0.02430636277202626,0.21424290928729772,True,False,False,True
BNBUSDT,LONG,1d,2021-11-22 00:00:00+00:00,584.0,502.14,665.86,747.72,829.5799999999999,672,0.04398313648285432,0.006165170466586396,2021-12-04 00:00:00+00:00,12.0,STOP,8.796627296570863e-05,7.563593203253586e-05,-0.006328772671584639,-0.1438908904109589,-1.0265365257757144,False,False,False,True
SOLUSDT,LONG,1d,2021-11-29 00:00:00+00:00,200.71,160.591,240.829,280.948,321.067,672,0.03070492215175221,0.006137465855244616,2021-12-04 00:00:00+00:00,5.0,TP1+STOP,6.140984430350442e-05,6.447857723112674e-05,0.0014084780422765303,0.04587140899805714,0.2294885341110209,True,False,False,True
BTCUSDT,LONG,1d,2021-12-13 00:00:00+00:00,50053.9,43268.391,56839.409,63624.918000000005,70410.427,672,0.04487690739196469,0.0060836949568433794,2021-12-20 00:00:00+00:00,7.0,EARLY_RISK_OFF,8.975381478392938e-05,8.370615214487092e-05,-0.0031972912864580254,-0.07124580262477061,-0.5255508879289684,False,False,False,True
ETHUSDT,LONG,1d,2021-12-13 00:00:00+00:00,4130.0,3465.527,4794.473,5458.946,6123.419,672,0.037812913650010105,0.00608369495684338,2021-12-20 00:00:00+00:00,7.0,EARLY_RISK_OFF,7.56258273000202e-05,7.185625519154995e-05,-0.0020322681367267005,-0.05374534624697342,-0.3340516168452296,False,False,False,True
SOLUSDT,LONG,1d,2021-12-13 00:00:00+00:00,172.83,132.912,212.74800000000002,252.66600000000003,292.58400000000006,672,0.026340122235363528,0.00608369495684338,2021-12-20 00:00:00+00:00,7.0,EARLY_RISK_OFF,5.268024447072706e-05,5.4835248396018035e-05,0.0009699864697787435,0.036825435398946865,0.15944035272308196,False,False,False,True
BNBUSDT,LONG,1d,2021-12-13 00:00:00+00:00,570.3,481.95,658.65,746.9999999999999,835.3499999999999,672,0.039270302590693605,0.006083694956843379,2021-12-20 00:00:00+00:00,7.0,EARLY_RISK_OFF,7.854060518138721e-05,7.29630240664544e-05,-0.0029402941867142456,-0.07487322461862174,-0.4833073005093378,False,False,False,True
BTCUSDT,LONG,1d,2021-12-27 00:00:00+00:00,50775.48,45990.825000000004,55560.135,60344.79000000001,65129.44500000001,672,0.06417905743620446,0.006047695621142779,2021-12-30 00:00:00+00:00,3.0,STOP,0.00012835811487240891,0.00011626272363012337,-0.006292316459645304,-0.09804314228048641,-1.040448602877322,False,False,False,True
ETHUSDT,LONG,1d,2021-12-27 00:00:00+00:00,4063.57,3594.563,4532.577,5001.584,5470.591,672,0.05239843860583565,0.006047695621142779,2021-12-30 00:00:00+00:00,3.0,STOP,0.00010479687721167131,9.270148596938575e-05,-0.0062451939843238295,-0.1191866427796247,-1.0326567961672202,False,False,False,True
SOLUSDT,LONG,1d,2021-12-27 00:00:00+00:00,197.85,169.029,226.671,255.49200000000002,284.313,672,0.04151613679758158,0.006047695621142778,2021-12-30 00:00:00+00:00,3.0,STOP,8.303227359516315e-05,7.093688235287761e-05,-0.006201664777090817,-0.14937962092494309,-1.0254591443738936,False,False,False,True
BNBUSDT,LONG,1d,2021-12-27 00:00:00+00:00,546.5,490.11,602.89,659.28,715.6699999999998,672,0.05861084690467334,0.006047695621142779,2022-01-03 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00011722169380934668,0.00011389701630880711,-0.0018934574603879399,-0.03230558096980791,-0.31308742684873253,False,False,False,True
BNBUSDT,LONG,1d,2023-01-16 00:00:00+00:00,302.2,284.74,319.65999999999997,337.12,354.58,672,0.10288875765908834,0.00594453245773554,2023-01-18 00:00:00+00:00,2.0,STOP,0.00020577751531817667,0.00019388845040270558,-0.006344198423456428,-0.06166075446724022,-1.0672325315005737,False,False,False,True
ETHUSDT,LONG,1d,2023-01-16 00:00:00+00:00,1552.52,1466.572,1638.468,1724.4160000000002,1810.364,672,0.10737894460934022,0.005944532457735542,2023-01-24 00:00:00+00:00,8.0,TP1+STOP,0.00021475788921868045,0.00021773015544754822,0.0010536450697676563,0.00981239919614563,0.17724607902452644,True,False,False,True
BNBUSDT,LONG,1d,2023-01-23 00:00:00+00:00,303.1,278.77000000000004,327.43,351.76,376.09000000000003,672,0.0739787512500946,0.005938314146865062,2023-01-30 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00014795750250018918,0.0001547915672807984,0.0031142833205236122,0.04209699769053117,0.5244389642416772,False,False,False,True
BTCUSDT,LONG,1d,2023-01-23 00:00:00+00:00,22706.02,21293.224,24118.816000000003,25531.612,26944.408000000003,672,0.09543874684314001,0.005938314146865062,2023-02-06 00:00:00+00:00,14.0,TP1+EARLY_RISK_OFF,0.00019087749368628003,0.00019527715887636445,0.0018136779424795645,0.01900358085653059,0.30541966922329905,True,False,False,True
ETHUSDT,LONG,1d,2023-01-30 00:00:00+00:00,1644.73,1487.254,1802.2060000000001,1959.682,2117.158,672,0.06219069096820069,0.005954497851263356,2023-02-06 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00012438138193640138,0.00012319256959392557,-0.0008419801227682346,-0.013538684160926196,-0.14140237242500525,False,False,False,True
BTCUSDT,LONG,1d,2023-02-20 00:00:00+00:00,24272.51,22560.677999999996,25984.342,27696.174,29408.006,672,0.08420366809957193,0.005938509596668272,2023-03-03 00:00:00+00:00,11.0,STOP,0.00016840733619914386,0.0001565303170058073,-0.006263447249873235,-0.07438449406344896,-1.0547170376532295,False,False,False,True
ETHUSDT,LONG,1d,2023-02-20 00:00:00+00:00,1679.74,1535.054,1824.426,1969.1119999999999,2113.798,672,0.06894345071332103,0.005938509596668271,2023-03-08 00:00:00+00:00,16.0,STOP,0.00013788690142664206,0.00012600988223330554,-0.006202406380328217,-0.0899636777120268,-1.0444382179340086,False,False,False,True
BNBUSDT,LONG,1d,2023-02-20 00:00:00+00:00,311.5,282.51,340.49,369.47999999999996,398.4699999999999,672,0.06380978749093362,0.00593850959666827,2023-03-09 00:00:00+00:00,17.0,STOP,0.00012761957498186725,0.0001157425557885307,-0.006181871727438668,-0.0968796789727127,-1.0409803380476026,False,False,False,True
BTCUSDT,LONG,1d,2023-03-06 00:00:00+00:00,22430.24,20443.348,24417.132,26404.024,28390.916000000005,672,0.06614265664993142,0.005858979456149178,2023-03-09 00:00:00+00:00,3.0,STOP,0.00013228531329986286,0.0001205673543875645,-0.0061118321238366,-0.09240378952699561,-1.0431564352768032,False,False,False,True
BTCUSDT,LONG,1d,2023-03-13 00:00:00+00:00,21998.05,20228.999,23767.101,25536.152,27305.203,672,0.07230561533596913,0.0058147118092608885,2023-03-17 00:00:00+00:00,4.0,TP1+TP2+TP3,0.00014461123067193826,0.00017077743381361225,0.012767712906351458,0.1765798250526752,2.195760224267137,True,True,True,True
BNBUSDT,LONG,1d,2023-03-13 00:00:00+00:00,288.1,268.77000000000004,307.43,326.76,346.09000000000003,672,0.08666417342204155,0.005814711809260888,2023-03-18 00:00:00+00:00,5.0,TP1+TP2+TP3,0.0001733283468440831,0.00019949454998575712,0.01271027867400716,0.14666128080527585,2.1858828246249358,True,True,True,True
ETHUSDT,LONG,1d,2023-03-13 00:00:00+00:00,1580.33,1443.644,1717.0159999999998,1853.702,1990.388,672,0.06722827146547024,0.005814711809260889,2023-03-25 00:00:00+00:00,12.0,TP1+TP2+STOP,0.00013445654293094047,0.0001489933224540927,0.00698493989619109,0.1038988470762437,1.2012529812855761,True,True,False,True
BNBUSDT,LONG,1d,2023-03-20 00:00:00+00:00,336.7,310.71,362.69,388.68,414.66999999999996,672,0.07747695003104983,0.005980474996456745,2023-03-27 00:00:00+00:00,7.0,STOP,0.00015495390006209966,0.00014299295006918618,-0.006278421846588034,-0.08103599643599652,-1.049819930742594,False,False,False,True
BTCUSDT,LONG,1d,2023-03-20 00:00:00+00:00,27972.87,25522.556,30423.183999999997,32873.498,35323.812,672,0.06827331093653102,0.005980474996456744,2023-04-17 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00013654662187306206,0.00014807365003892804,0.005478893811021005,0.08024942303024316,0.9161302094343825,True,False,False,True
BTCUSDT,LONG,1d,2023-04-17 00:00:00+00:00,30304.66,28594.283,32015.037,33725.414,35435.791,672,0.10730166262431483,0.006056042067932383,2023-04-19 00:00:00+00:00,2.0,STOP,0.00021460332524862966,0.0002024912411127649,-0.006473136634293777,-0.060326526877384545,-1.0688724684674782,False,False,False,True
ETHUSDT,LONG,1d,2023-03-27 00:00:00+00:00,1773.88,1584.4260000000002,1963.334,2152.788,2342.242,672,0.05586214368638147,0.005966190818972936,2023-04-24 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00011172428737276295,0.00011887040174893328,0.0033424624989634812,0.05983412519448898,0.5602339248577499,True,False,False,True
BNBUSDT,LONG,1d,2023-04-03 00:00:00+00:00,313.8,287.74,339.86,365.92,391.98,672,0.07164742584000709,0.00595006984509428,2023-05-01 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.0001432948516800142,0.0001543867316905545,0.005248258421899596,0.07325117909496519,0.8820498848810466,True,False,False,True
BNBUSDT,LONG,1d,2023-05-01 00:00:00+00:00,337.5,312.55,362.45,387.40000000000003,412.35,672,0.08132153380805184,0.006011769684476718,2023-05-08 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00016264306761610368,0.00015469162875487194,-0.004293054126986834,-0.052791111111111004,-0.7141082164328647,False,False,False,True
BTCUSDT,LONG,1d,2023-04-24 00:00:00+00:00,27590.59,25838.522,29342.658,31094.726,32846.794,672,0.09414272824374555,0.005978286857532321,2023-05-08 00:00:00+00:00,14.0,TP1+STOP,0.0001882854564874911,0.00019127459991625723,0.0011150116579793149,0.011843842628954103,0.18651023019654198,True,False,False,True
ETHUSDT,LONG,1d,2023-04-24 00:00:00+00:00,1862.01,1709.858,2014.162,2166.314,2318.466,672,0.07316124606704977,0.005978286857532322,2023-05-08 00:00:00+00:00,14.0,TP1+STOP,0.00014632249213409953,0.0001493116355628657,0.0011989375866861157,0.016387604792670298,0.20054868815395138,True,False,False,True
SOLUSDT,LONG,1d,2023-05-15 00:00:00+00:00,20.93,18.468,23.392,25.854,28.316,672,0.05078390950754823,0.005973721223487038,2023-05-22 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00010156781901509646,9.516220405571149e-05,-0.0033995375027632913,-0.06694123268036313,-0.569082047116166,False,False,False,True
BNBUSDT,LONG,1d,2023-05-15 00:00:00+00:00,312.1,293.89,330.31000000000006,348.52000000000004,366.7300000000001,672,0.10238321767437131,0.00597372122348704,2023-05-22 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00020476643534874262,0.00020102670871789406,-0.0022756564594909228,-0.022226850368471746,-0.38094453596924865,False,False,False,True
BNBUSDT,LONG,1d,2023-05-29 00:00:00+00:00,314.2,301.38,327.02,339.84000000000003,352.66,672,0.1465884922731122,0.005981109073651487,2023-06-05 00:00:00+00:00,7.0,STOP,0.00029317698454622436,0.0002812147663989214,-0.0065555008245966285,-0.0447204328453214,-1.0960343213728543,False,False,False,True
SOLUSDT,LONG,1d,2023-06-05 00:00:00+00:00,21.83,20.179,23.480999999999998,25.131999999999998,26.782999999999998,672,0.0785635157627891,0.005941748260392341,2023-06-05 00:00:00+00:00,0.0,STOP,0.0001571270315255782,0.0001452435350047935,-0.006244118826922715,-0.07947860742098034,-1.050889158086009,False,False,False,True
BTCUSDT,LONG,1d,2023-05-15 00:00:00+00:00,26917.61,24736.319,29098.901,31280.192000000003,33461.483,672,0.0737170318598238,0.00597372122348704,2023-06-12 00:00:00+00:00,28.0,MAX_HOLD,0.0001474340637196476,0.00014200026363136523,-0.0030063343714922027,-0.040782086522540416,-0.5032599043410525,False,False,False,True
ETHUSDT,LONG,1d,2023-05-15 00:00:00+00:00,1799.2,1647.136,1951.2640000000001,2103.328,2255.392,672,0.07068023480441049,0.00597372122348704,2023-06-12 00:00:00+00:00,28.0,MAX_HOLD,0.00014136046960882098,0.00013771253352392907,-0.0021030410455787113,-0.029754301911960827,-0.35204874263467945,False,False,False,True
ETHUSDT,LONG,1d,2023-06-12 00:00:00+00:00,1752.77,1633.715,1871.825,1990.8799999999999,2109.935,672,0.08621117175971953,0.005855800278332818,2023-06-14 00:00:00+00:00,2.0,STOP,0.00017242234351943906,0.00016071074296277344,-0.006188933364815017,-0.0717880668884108,-1.0568894208559045,False,False,False,True
BTCUSDT,LONG,1d,2023-06-12 00:00:00+00:00,25925.54,24147.277000000002,27703.803,29482.066000000003,31260.329000000005,672,0.08537251483494214,0.005855800278332819,2023-06-19 00:00:00+00:00,7.0,EARLY_RISK_OFF,0.00017074502966988429,0.00017347452228976362,0.001020526757980027,0.011953809255274922,0.17427622348325325,False,False,False,True
ETHUSDT,LONG,1d,2023-06-26 00:00:00+00:00,1898.8,1765.377,2032.223,2165.6459999999997,2299.069,672,0.0829686389615963,0.005829958245298643,2023-07-10 00:00:00+00:00,14.0,EARLY_RISK_OFF,0.0001659372779231926,0.00016279209010327704,-0.0019013232779842603,-0.022916168106172332,-0.32612982769087806,False,False,False,True
SOLUSDT,LONG,1d,2023-07-10 00:00:00+00:00,21.32,18.577,24.063,26.806,29.549,672,0.04520050546696494,0.005815430886298535,2023-07-14 00:00:00+00:00,4.0,TP1+TP2+TP3,9.040101093392989e-05,0.00011657044992227332,0.012877748033315506,0.28490274390243897,2.214409952606636,True,True,True,True
BTCUSDT,LONG,1d,2023-06-26 00:00:00+00:00,30462.67,28355.804,32569.535999999996,34676.401999999995,36783.268,672,0.08429396750448853,0.005829958245298642,2023-07-24 00:00:00+00:00,28.0,MAX_HOLD,0.00016858793500897708,0.00016649089819855957,-0.0013835972384162933,-0.01641395320896028,-0.2373254112981075,False,False,False,True
SOLUSDT,LONG,1d,2023-07-17 00:00:00+00:00,27.41,23.346,31.474,35.538000000000004,39.602000000000004,672,0.03966360520967315,0.005880805967607139,2023-07-24 00:00:00+00:00,7.0,STOP,7.93272104193463e-05,6.756559848413201e-05,-0.0060276987765106186,-0.15197052170740608,-1.0249783464566933,False,False,False,True
BTCUSDT,LONG,1d,2023-07-24 00:00:00+00:00,30083.75,28606.211,31561.289,33038.828,34516.367,672,0.11928024069154389,0.005858352351390473,2023-08-01 00:00:00+00:00,8.0,STOP,0.0002385604813830878,0.00022684377668030683,-0.006323756609453865,-0.05301596117505297,-1.079442858699499,False,False,False,True
ETHUSDT,LONG,1d,2023-07-24 00:00:00+00:00,1888.74,1781.694,1995.786,2102.832,2209.8779999999997,672,0.10336588401402425,0.005858352351390475,2023-08-07 00:00:00+00:00,14.0,EARLY_RISK_OFF,0.0002067317680280485,0.00020033303704394283,-0.0036064302971248216,-0.03488994779588511,-0.6156048801449846,False,False,False,True
SOLUSDT,LONG,1d,2023-07-31 00:00:00+00:00,24.25,20.007,28.493,32.736,36.979,672,0.033275997546552666,0.005822270416083419,2023-08-07 00:00:00+00:00,7.0,EARLY_RISK_OFF,6.655199509310534e-05,6.367036231587808e-05,-0.0015710387460226107,-0.04721237113402082,-0.2698326655668172,False,False,False,True
BTCUSDT,LONG,1d,2023-08-07 00:00:00+00:00,29088.43,27984.588,30192.272,31296.114,32399.956000000002,672,0.1525853240987153,0.00579027776073766,2023-08-15 00:00:00+00:00,8.0,TP1+STOP,0.00030517064819743063,0.0003080657870777994,0.0008343330049091799,0.005467976752268828,0.14409205212340087,True,False,False,True
ETHUSDT,LONG,1d,2023-08-14 00:00:00+00:00,1840.73,1779.635,1901.825,1962.92,2024.015,672,0.17474299858959289,0.005799831316288202,2023-08-17 00:00:00+00:00,3.0,STOP,0.00034948599717918576,0.0003378863345466094,-0.006487203648014003,-0.03712425505098525,-1.118515917832884,False,False,False,True
SOLUSDT,LONG,1d,2023-08-14 00:00:00+00:00,24.22,21.983,26.456999999999997,28.694,30.930999999999997,672,0.06279477625413514,0.005799831316288201,2023-08-17 00:00:00+00:00,3.0,STOP,0.0001255895525082703,0.0001139898898756939,-0.006039410758672162,-0.09617696118909981,-1.0413080017881087,False,False,False,True
BTCUSDT,LONG,1d,2023-10-23 00:00:00+00:00,29992.46,28442.195,31542.725,33092.99,34643.255000000005,672,0.11089153965067662,0.005731816353728775,2023-10-23 00:00:00+00:00,0.0,TP1+TP2+TP3,0.00022178307930135325,0.00024757625289313276,0.012427227463695269,0.11206650663200024,2.168113333849376,True,True,True,True
SOLUSDT,LONG,1d,2023-10-23 00:00:00+00:00,29.06,26.104,32.016,34.972,37.928,672,0.05634864114998587,0.005731816353728775,2023-10-31 00:00:00+00:00,8.0,TP1+TP2+TP3,0.00011269728229997174,0.00013849045589175123,0.01264539905769802,0.2244135581555402,2.206176589986468,True,True,True,True
SOLUSDT,LONG,1d,2023-11-06 00:00:00+00:00,41.16,34.893,47.42699999999999,53.693999999999996,59.961,672,0.03850268592691837,0.005862398753741431,2023-11-11 00:00:00+00:00,5.0,TP1+TP2+TP3,7.700537185383674e-05,0.0001033861662456732,0.013010005657818714,0.33789865160349847,2.2192290569650557,True,True,True,True
SOLUSDT,LONG,1d,2023-11-13 00:00:00+00:00,56.27,47.06400000000001,65.476,74.682,83.888,672,0.036584663714534664,0.005985399220828256,2023-11-17 00:00:00+00:00,4.0,TP1+STOP,7.316932742906934e-05,7.616202703948345e-05,0.001347018450738506,0.03681921094721861,0.2250507277862255,True,False,False,True
BTCUSDT,LONG,1d,2023-10-30 00:00:00+00:00,34525.88,32198.010999999995,36853.748999999996,39181.618,41509.487,672,0.08643541863412338,0.005827811819435113,2023-11-27 00:00:00+00:00,28.0,TP1+MAX_HOLD,0.00017287083726824675,0.00018675584078458595,0.006582875080116762,0.07615946314764471,1.129562052460856,True,False,False,True
